Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Email,Women 25-34,15 days,0.11,7895.97,2.82,Nueva Orleans,Mandarin,1984,7479,3,Fashionistas,2022-03-14
TechCorp,Display,Women 25-34,60 days,0.15,6322.7,7.09,San Francisco,English,1252,8691,10,Tech Enthusiasts,2022-03-11
Alpha Innovations,Email,Men 18-24,45 days,0.07,19433.48,2.12,Washington D.C.,Spanish,1476,1295,9,Tech Enthusiasts,2022-03-03
NexGen Systems,Social Media,Men 18-24,60 days,0.09,8287.57,6.1,Seattle,French,924,10393,6,Tech Enthusiasts,2022-03-17
Alpha Innovations,Social Media,Women 25-34,45 days,0.1,7391.15,7.15,Boston,Mandarin,969,5773,10,Health & Wellness,2022-03-19
Innovate Industries,Social Media,Women 25-34,15 days,0.02,5755.58,4.9,Las Vegas,English,1431,10579,3,Outdoor Adventurers,2022-03-10
Innovate Industries,Social Media,Men 18-24,60 days,0.01,8673.21,5.39,Las Vegas,French,757,3556,1,Outdoor Adventurers,2022-03-29
TechCorp,Email,Men 25-34,45 days,0.02,5215.51,3.03,Boston,Mandarin,803,8885,4,Fashionistas,2022-03-14
DataTech Solutions,Search,All Ages,45 days,0.09,19268.6,6.14,Miami,German,183,12767,9,Tech Enthusiasts,2022-03-21
TechCorp,Search,Men 18-24,30 days,0.12,15927.26,5.15,Miami,Spanish,1227,6468,1,Fashionistas,2022-03-09
Alpha Innovations,Email,Men 18-24,60 days,0.03,14335.28,2.58,Nueva York,German,1494,1910,4,Health & Wellness,2022-03-04
Alpha Innovations,Search,Men 18-24,60 days,0.02,18685.12,5.4,Las Vegas,Spanish,1247,19517,4,Health & Wellness,2022-03-08
Alpha Innovations,Search,Men 18-24,45 days,0.03,11999.64,5.83,Las Vegas,English,787,9815,5,Foodies,2022-03-18
Innovate Industries,Display,Men 18-24,30 days,0.04,19866.56,5.08,Las Vegas,German,757,2608,4,Fashionistas,2022-03-17
TechCorp,Display,Women 35-44,15 days,0.05,17911.41,2.45,Seattle,French,641,15316,4,Health & Wellness,2022-03-08
TechCorp,Email,Men 25-34,15 days,0.06,10538.93,2.22,Seattle,German,197,18139,5,Foodies,2022-03-24
TechCorp,Display,Women 35-44,60 days,0.06,16840.65,3.48,Nueva Orleans,German,1277,16562,7,Health & Wellness,2022-03-05
DataTech Solutions,Influencer,Women 25-34,30 days,0.08,13875.6,7.09,Miami,French,776,2745,10,Outdoor Adventurers,2022-03-22
Alpha Innovations,Email,Women 35-44,30 days,0.02,8604.5,6.08,Washington D.C.,French,1084,7222,9,Health & Wellness,2022-03-03
Alpha Innovations,Influencer,Women 25-34,30 days,0.13,17651.74,6.45,Washington D.C.,English,1386,3042,4,Health & Wellness,2022-03-08
NexGen Systems,Influencer,Men 25-34,15 days,0.01,7172.19,6.81,Nueva York,German,1700,16519,8,Tech Enthusiasts,2022-03-30
DataTech Solutions,Social Media,Women 35-44,45 days,0.03,7544.19,5.28,Las Vegas,French,310,3207,6,Foodies,2022-03-30
TechCorp,Influencer,Men 18-24,60 days,0.08,10891.53,5.54,Nueva Orleans,English,484,2147,10,Tech Enthusiasts,2022-03-19
Innovate Industries,Search,Men 18-24,45 days,0.11,18652.22,4.4,Seattle,French,1599,7160,3,Health & Wellness,2022-03-14
DataTech Solutions,Email,Men 25-34,30 days,0.03,18498.09,4.53,Las Vegas,French,1864,15762,5,Foodies,2022-03-18
DataTech Solutions,Email,All Ages,60 days,0.07,6932.47,6.83,Las Vegas,German,1398,5027,9,Outdoor Adventurers,2022-03-14
Innovate Industries,Search,Men 18-24,45 days,0.03,19395.53,2.55,Chicago,Mandarin,1288,7846,9,Foodies,2022-03-02
Innovate Industries,Influencer,Men 18-24,15 days,0.02,16772.12,4.76,Nueva Orleans,German,1925,14375,2,Health & Wellness,2022-03-09
NexGen Systems,Influencer,Women 25-34,15 days,0.14,17786.93,7.64,Las Vegas,French,223,19044,2,Health & Wellness,2022-03-26
Alpha Innovations,Display,Men 25-34,45 days,0.15,14081.99,5.0,Las Vegas,French,647,1486,8,Foodies,2022-03-19
Innovate Industries,Influencer,Men 25-34,15 days,0.13,18790.6,7.22,Nueva York,Mandarin,1483,3396,8,Health & Wellness,2022-03-27
Alpha Innovations,Search,Women 25-34,30 days,0.06,18538.05,2.13,Nueva Orleans,English,981,16218,9,Fashionistas,2022-03-27
NexGen Systems,Social Media,Women 35-44,60 days,0.14,11059.4,6.88,Washington D.C.,German,351,1576,8,Foodies,2022-03-05
NexGen Systems,Display,Men 25-34,60 days,0.03,19258.31,4.41,Los Ángeles,English,1236,18181,10,Outdoor Adventurers,2022-03-15
TechCorp,Social Media,Men 18-24,45 days,0.05,17564.51,5.57,Seattle,Mandarin,1670,2914,3,Tech Enthusiasts,2022-03-10
NexGen Systems,Display,Women 35-44,60 days,0.08,12305.42,3.16,Seattle,French,601,17385,6,Foodies,2022-03-12
TechCorp,Search,Women 25-34,60 days,0.02,15973.06,2.86,San Francisco,German,1997,12696,9,Fashionistas,2022-03-26
TechCorp,Influencer,Men 18-24,45 days,0.09,17841.67,5.7,Nueva York,Spanish,1362,7336,6,Fashionistas,2022-03-23
Innovate Industries,Social Media,All Ages,60 days,0.04,11749.65,3.07,Los Ángeles,Mandarin,1126,4494,8,Fashionistas,2022-03-15
