Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Men 25-34,15 days,0.03,9873.74,4.77,Washington D.C.,German,1923,13413,1,Fashionistas,2022-07-01
NexGen Systems,Display,Men 18-24,45 days,0.1,9152.02,7.07,Las Vegas,French,449,15907,9,Tech Enthusiasts,2022-07-05
Innovate Industries,Search,Women 25-34,45 days,0.06,19899.09,6.19,Nueva Orleans,English,996,16479,5,Fashionistas,2022-07-07
DataTech Solutions,Influencer,Women 25-34,60 days,0.04,11217.06,5.63,Las Vegas,Spanish,827,15745,5,Foodies,2022-07-09
TechCorp,Email,All Ages,60 days,0.13,18292.99,5.15,Los Ángeles,Spanish,260,9388,7,Health & Wellness,2022-07-23
Alpha Innovations,Social Media,Women 25-34,15 days,0.08,19120.61,4.42,Washington D.C.,German,1600,4663,7,Outdoor Adventurers,2022-07-28
Innovate Industries,Influencer,Women 25-34,60 days,0.03,16182.82,2.02,Nueva York,German,618,15134,9,Health & Wellness,2022-07-12
Alpha Innovations,Social Media,Men 18-24,60 days,0.1,15964.06,4.43,Chicago,English,1183,16783,1,Fashionistas,2022-07-22
TechCorp,Social Media,Women 35-44,15 days,0.1,13392.91,7.59,Nueva Orleans,Mandarin,669,5578,5,Fashionistas,2022-07-24
DataTech Solutions,Display,Women 25-34,60 days,0.14,18300.12,6.64,Chicago,French,675,15205,4,Foodies,2022-07-25
NexGen Systems,Social Media,Men 25-34,30 days,0.06,15103.56,4.1,Washington D.C.,French,776,15580,4,Outdoor Adventurers,2022-07-08
Innovate Industries,Social Media,Men 25-34,30 days,0.1,12172.21,2.06,Nueva Orleans,Mandarin,1423,19389,8,Foodies,2022-07-23
Innovate Industries,Search,Women 25-34,15 days,0.02,16956.31,5.04,Chicago,German,1561,15675,7,Fashionistas,2022-07-17
Innovate Industries,Influencer,Men 18-24,30 days,0.04,5372.91,3.82,Chicago,Spanish,1886,10357,9,Foodies,2022-07-11
Innovate Industries,Display,Women 35-44,30 days,0.04,18803.61,5.54,Nueva Orleans,English,1787,14835,9,Foodies,2022-07-04
DataTech Solutions,Display,Women 35-44,60 days,0.02,14382.51,6.59,Nueva Orleans,French,451,7444,8,Tech Enthusiasts,2022-07-21
Alpha Innovations,Influencer,All Ages,60 days,0.07,6196.8,7.2,Miami,English,1652,19217,6,Outdoor Adventurers,2022-07-18
TechCorp,Email,Men 25-34,15 days,0.02,15166.92,2.7,Nueva York,Mandarin,997,11460,3,Health & Wellness,2022-07-19
Innovate Industries,Social Media,All Ages,45 days,0.02,15797.51,7.45,Miami,English,137,17660,4,Health & Wellness,2022-07-08
DataTech Solutions,Display,Men 25-34,15 days,0.09,11328.06,2.08,Las Vegas,Mandarin,211,2574,5,Outdoor Adventurers,2022-07-23
Innovate Industries,Influencer,All Ages,15 days,0.03,19944.78,4.03,Washington D.C.,English,171,10567,1,Outdoor Adventurers,2022-07-09
NexGen Systems,Display,All Ages,30 days,0.07,13909.73,5.7,San Francisco,Mandarin,100,6764,6,Health & Wellness,2022-07-04
TechCorp,Email,All Ages,15 days,0.13,7945.13,5.69,Seattle,German,538,10953,4,Outdoor Adventurers,2022-07-06
Alpha Innovations,Search,Women 35-44,60 days,0.09,15772.28,2.62,Los Ángeles,French,578,2840,4,Fashionistas,2022-07-22
DataTech Solutions,Display,Women 25-34,15 days,0.08,13090.66,6.78,Miami,Spanish,512,1380,2,Health & Wellness,2022-07-03
TechCorp,Influencer,Men 25-34,15 days,0.14,5693.64,7.04,Chicago,English,244,9732,3,Fashionistas,2022-07-24
Innovate Industries,Social Media,Women 35-44,60 days,0.1,6993.45,2.25,Chicago,Spanish,526,7440,5,Foodies,2022-07-24
Innovate Industries,Display,Men 18-24,15 days,0.03,19799.26,7.43,Nueva York,French,1424,14056,10,Tech Enthusiasts,2022-07-20
DataTech Solutions,Display,Men 18-24,45 days,0.03,15464.58,2.11,Chicago,English,274,1948,6,Fashionistas,2022-07-04
Alpha Innovations,Social Media,Men 25-34,45 days,0.1,15181.8,6.19,Nueva Orleans,English,1253,9735,2,Tech Enthusiasts,2022-07-18
Alpha Innovations,Display,All Ages,15 days,0.06,15773.27,5.76,San Francisco,Mandarin,883,14372,9,Outdoor Adventurers,2022-07-20
DataTech Solutions,Display,All Ages,60 days,0.09,18431.04,2.41,San Francisco,English,1883,13287,4,Tech Enthusiasts,2022-07-15
Innovate Industries,Social Media,Men 18-24,60 days,0.04,5865.03,2.61,Los Ángeles,Spanish,226,1575,9,Foodies,2022-07-27
NexGen Systems,Email,Women 25-34,30 days,0.13,16717.04,3.75,Miami,English,1869,8977,8,Health & Wellness,2022-07-09
TechCorp,Display,Women 35-44,45 days,0.03,18607.96,4.95,Los Ángeles,Mandarin,707,13779,9,Health & Wellness,2022-07-29
TechCorp,Display,All Ages,45 days,0.1,12258.84,4.69,Nueva Orleans,Spanish,1249,14949,8,Tech Enthusiasts,2022-07-11
DataTech Solutions,Influencer,All Ages,15 days,0.11,15746.74,7.49,Boston,German,963,15324,6,Tech Enthusiasts,2022-07-01
TechCorp,Influencer,Women 35-44,45 days,0.09,16308.04,5.51,Boston,French,213,11467,2,Health & Wellness,2022-07-16
DataTech Solutions,Search,Women 25-34,30 days,0.13,11977.0,2.51,Seattle,Spanish,1440,12284,1,Outdoor Adventurers,2022-07-26
Innovate Industries,Email,All Ages,15 days,0.09,17536.09,5.86,Los Ángeles,Mandarin,1378,7294,6,Outdoor Adventurers,2022-07-06
Innovate Industries,Email,Men 25-34,30 days,0.11,19928.28,3.71,Boston,German,712,17976,1,Foodies,2022-07-05
