Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Influencer,Men 18-24,60 days,0.02,16180.15,3.02,Las Vegas,English,1833,4495,9,Fashionistas,2024-01-14
Alpha Innovations,Email,Women 35-44,15 days,0.1,15680.35,2.16,Boston,Mandarin,1124,10456,7,Fashionistas,2024-01-09
NexGen Systems,Influencer,All Ages,45 days,0.06,14074.59,2.11,Nueva York,English,1485,19327,10,Outdoor Adventurers,2024-01-26
Innovate Industries,Influencer,Women 35-44,15 days,0.07,16581.0,2.13,Los Ángeles,French,642,6967,4,Outdoor Adventurers,2024-01-23
DataTech Solutions,Social Media,All Ages,60 days,0.02,5142.28,2.57,San Francisco,German,221,4592,6,Health & Wellness,2024-01-18
Innovate Industries,Email,Men 25-34,45 days,0.13,15720.01,6.09,Nueva Orleans,Spanish,529,4687,3,Foodies,2024-01-09
DataTech Solutions,Display,Women 35-44,60 days,0.13,18931.81,5.78,Nueva Orleans,German,381,5865,4,Foodies,2024-01-29
TechCorp,Search,Women 25-34,45 days,0.08,15130.02,7.61,Boston,German,575,1568,2,Fashionistas,2024-01-01
Innovate Industries,Email,All Ages,60 days,0.1,16518.57,4.55,Nueva York,French,115,14561,10,Health & Wellness,2024-01-26
Alpha Innovations,Email,All Ages,15 days,0.12,8553.02,4.42,Los Ángeles,Spanish,174,8175,4,Tech Enthusiasts,2024-01-17
NexGen Systems,Email,Women 25-34,60 days,0.05,7967.96,3.42,Washington D.C.,French,622,2066,5,Foodies,2024-01-01
TechCorp,Influencer,Men 25-34,15 days,0.02,7230.2,5.08,San Francisco,French,1143,8985,2,Fashionistas,2024-01-27
NexGen Systems,Influencer,All Ages,15 days,0.01,18748.33,5.75,Las Vegas,German,1165,3183,4,Health & Wellness,2024-01-19
DataTech Solutions,Social Media,Men 25-34,15 days,0.04,12528.97,3.66,Chicago,Spanish,1269,18091,5,Health & Wellness,2024-01-15
Innovate Industries,Search,Women 35-44,45 days,0.03,10278.96,7.62,Seattle,French,1470,16156,10,Foodies,2024-01-04
TechCorp,Email,Men 18-24,60 days,0.04,5009.38,6.92,Nueva York,English,1576,10158,3,Outdoor Adventurers,2024-01-26
DataTech Solutions,Email,Women 35-44,15 days,0.03,17702.77,6.9,Nueva York,Spanish,125,14199,8,Outdoor Adventurers,2024-01-19
Innovate Industries,Search,Men 18-24,60 days,0.08,5447.19,3.48,Washington D.C.,French,1927,14267,3,Tech Enthusiasts,2024-01-08
Innovate Industries,Email,Men 25-34,30 days,0.11,6578.04,7.98,Seattle,Spanish,926,3774,3,Foodies,2024-01-06
TechCorp,Influencer,Men 25-34,30 days,0.15,15315.54,4.12,Chicago,Mandarin,761,2388,8,Health & Wellness,2024-01-03
NexGen Systems,Email,All Ages,45 days,0.08,19042.83,6.49,Boston,French,1051,6731,5,Fashionistas,2024-01-07
Innovate Industries,Social Media,Women 25-34,15 days,0.14,9460.9,3.41,Chicago,Spanish,1926,5037,6,Fashionistas,2024-01-15
TechCorp,Search,All Ages,30 days,0.08,7320.79,2.64,Las Vegas,English,1086,7264,8,Outdoor Adventurers,2024-01-10
Innovate Industries,Email,All Ages,15 days,0.08,18832.61,2.67,Miami,English,1858,4106,8,Tech Enthusiasts,2024-01-23
Innovate Industries,Social Media,All Ages,15 days,0.12,5018.58,6.95,Washington D.C.,English,491,14887,5,Health & Wellness,2024-01-01
NexGen Systems,Email,Men 25-34,60 days,0.11,6767.38,3.11,Las Vegas,English,435,18262,5,Health & Wellness,2024-01-24
TechCorp,Search,Men 18-24,30 days,0.1,16893.61,6.32,Nueva York,French,744,17337,3,Tech Enthusiasts,2024-01-04
TechCorp,Influencer,Women 25-34,15 days,0.08,16675.47,2.74,Nueva Orleans,French,574,1997,1,Fashionistas,2024-01-03
NexGen Systems,Display,All Ages,60 days,0.08,5191.71,5.26,Los Ángeles,Spanish,1151,2980,5,Tech Enthusiasts,2024-01-25
Innovate Industries,Social Media,Men 25-34,60 days,0.13,15112.36,6.94,Seattle,French,1405,15721,5,Outdoor Adventurers,2024-01-12
Innovate Industries,Search,Women 25-34,15 days,0.07,17883.66,4.8,Miami,English,1735,10375,5,Outdoor Adventurers,2024-01-27
NexGen Systems,Social Media,Women 35-44,45 days,0.02,19036.89,2.38,Miami,Spanish,734,16281,4,Fashionistas,2024-01-04
DataTech Solutions,Search,Women 25-34,60 days,0.09,17726.74,2.07,Nueva York,Spanish,1147,9178,10,Fashionistas,2024-01-07
DataTech Solutions,Search,Men 18-24,45 days,0.06,13239.37,2.79,Las Vegas,German,1035,8168,2,Health & Wellness,2024-01-14
NexGen Systems,Social Media,Women 25-34,60 days,0.01,11980.6,3.95,San Francisco,Mandarin,1616,14313,8,Tech Enthusiasts,2024-01-19
DataTech Solutions,Social Media,Women 25-34,15 days,0.06,10974.24,3.34,Boston,French,703,9666,3,Outdoor Adventurers,2024-01-07
NexGen Systems,Email,All Ages,15 days,0.13,11401.56,2.84,Seattle,Spanish,969,1491,3,Outdoor Adventurers,2024-01-11
DataTech Solutions,Social Media,Women 25-34,15 days,0.02,12894.38,2.79,Nueva Orleans,English,1570,11601,5,Outdoor Adventurers,2024-01-25
TechCorp,Display,Men 18-24,15 days,0.08,10390.28,5.06,Las Vegas,Spanish,1509,6295,6,Health & Wellness,2024-01-21
TechCorp,Social Media,Women 35-44,30 days,0.11,5070.99,6.75,Los Ángeles,German,1478,9358,3,Outdoor Adventurers,2024-01-04
NexGen Systems,Email,Men 25-34,45 days,0.11,15117.05,7.95,Los Ángeles,German,1990,19558,7,Health & Wellness,2024-01-07
TechCorp,Search,Men 18-24,45 days,0.13,16922.51,2.68,Seattle,English,1005,15371,6,Health & Wellness,2024-01-19
NexGen Systems,Influencer,All Ages,15 days,0.13,11872.45,2.68,Nueva Orleans,German,800,16813,6,Foodies,2024-01-16
Innovate Industries,Social Media,Women 35-44,15 days,0.1,17188.57,5.94,Seattle,French,791,2074,7,Health & Wellness,2024-01-13
DataTech Solutions,Search,Women 35-44,60 days,0.11,8628.49,5.2,Boston,English,1433,9983,3,Health & Wellness,2024-01-17
NexGen Systems,Search,Women 35-44,30 days,0.08,15304.25,7.19,Boston,English,1220,4321,2,Foodies,2024-01-17
DataTech Solutions,Social Media,Women 35-44,15 days,0.13,14236.58,5.33,Washington D.C.,German,141,14256,4,Tech Enthusiasts,2024-01-21
Alpha Innovations,Social Media,Men 25-34,30 days,0.04,8442.54,5.38,Miami,English,1541,10161,5,Fashionistas,2024-01-08
TechCorp,Search,Men 18-24,60 days,0.06,18795.96,2.33,Nueva York,Mandarin,1640,6034,9,Health & Wellness,2024-01-12
Innovate Industries,Influencer,Men 18-24,30 days,0.14,18172.8,3.27,San Francisco,French,691,9045,8,Health & Wellness,2024-01-01
Innovate Industries,Social Media,Women 35-44,30 days,0.11,12888.26,5.69,Nueva Orleans,French,1298,7390,6,Health & Wellness,2024-01-29
DataTech Solutions,Email,Men 18-24,60 days,0.01,13810.89,2.1,Seattle,Mandarin,1601,16100,5,Foodies,2024-01-12
DataTech Solutions,Display,Men 25-34,15 days,0.05,18410.86,5.63,Las Vegas,German,1901,8984,3,Outdoor Adventurers,2024-01-02
Innovate Industries,Social Media,Women 25-34,60 days,0.01,18243.98,2.77,Seattle,French,1728,9202,1,Health & Wellness,2024-01-22
NexGen Systems,Email,Women 25-34,60 days,0.04,12052.69,2.43,Miami,Mandarin,496,10643,2,Tech Enthusiasts,2024-01-01
Alpha Innovations,Search,Men 25-34,30 days,0.1,13968.2,3.26,San Francisco,English,116,2200,8,Tech Enthusiasts,2024-01-14
Alpha Innovations,Social Media,Men 25-34,30 days,0.14,16521.43,4.75,Nueva Orleans,Mandarin,1658,7243,8,Outdoor Adventurers,2024-01-28
