Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Men 18-24,45 days,0.03,16143.37,7.7,San Francisco,Mandarin,1361,11513,5,Tech Enthusiasts,2022-05-20
Alpha Innovations,Email,All Ages,15 days,0.03,16445.96,7.38,Miami,French,1758,11632,2,Fashionistas,2022-05-05
TechCorp,Search,Men 25-34,30 days,0.05,11217.81,6.79,Washington D.C.,Spanish,746,17560,10,Health & Wellness,2022-05-04
NexGen Systems,Influencer,Men 25-34,15 days,0.05,8748.6,2.13,San Francisco,English,1485,8045,1,Outdoor Adventurers,2022-05-15
Innovate Industries,Search,Women 35-44,60 days,0.01,6303.07,2.75,Boston,English,1747,5608,6,Tech Enthusiasts,2022-05-29
DataTech Solutions,Email,Women 25-34,30 days,0.02,11711.29,7.32,Chicago,German,1814,19803,10,Outdoor Adventurers,2022-05-05
DataTech Solutions,Influencer,Men 25-34,30 days,0.02,18495.7,7.31,Washington D.C.,English,1187,11317,10,Foodies,2022-05-21
NexGen Systems,Search,Women 25-34,45 days,0.01,6562.3,2.62,Boston,German,503,15351,4,Fashionistas,2022-05-20
TechCorp,Email,Men 18-24,45 days,0.08,9862.44,2.12,Boston,Spanish,1500,10464,4,Fashionistas,2022-05-20
DataTech Solutions,Social Media,Men 18-24,30 days,0.1,19752.61,6.67,San Francisco,Mandarin,332,7624,10,Fashionistas,2022-05-27
Alpha Innovations,Display,Women 35-44,45 days,0.1,8991.14,3.79,Seattle,Spanish,901,3174,8,Fashionistas,2022-05-07
Innovate Industries,Display,Women 35-44,45 days,0.11,19589.99,2.18,Las Vegas,Mandarin,1765,9085,6,Tech Enthusiasts,2022-05-24
Innovate Industries,Search,Women 25-34,60 days,0.1,18978.62,7.91,Chicago,English,630,7858,8,Health & Wellness,2022-05-11
TechCorp,Search,Men 18-24,15 days,0.1,5427.38,7.36,Las Vegas,French,361,5937,1,Health & Wellness,2022-05-14
Alpha Innovations,Influencer,All Ages,15 days,0.13,15568.62,2.75,Seattle,Spanish,1023,6468,8,Fashionistas,2022-05-29
TechCorp,Social Media,Men 18-24,45 days,0.03,6844.07,4.2,Los Ángeles,French,1379,14242,8,Outdoor Adventurers,2022-05-28
Innovate Industries,Email,Men 18-24,30 days,0.13,6932.32,6.48,Boston,French,1934,3989,1,Fashionistas,2022-05-01
Alpha Innovations,Social Media,Men 25-34,15 days,0.09,16508.14,2.85,Nueva York,German,785,4586,7,Foodies,2022-05-08
Alpha Innovations,Influencer,Men 25-34,45 days,0.12,9807.91,7.64,Nueva York,Spanish,897,3045,5,Foodies,2022-05-30
Alpha Innovations,Influencer,Women 35-44,45 days,0.14,14796.0,5.91,Seattle,French,265,4334,5,Health & Wellness,2022-05-19
Innovate Industries,Display,Women 35-44,60 days,0.02,17290.41,4.14,Los Ángeles,English,1537,9265,3,Foodies,2022-05-24
DataTech Solutions,Influencer,Men 18-24,45 days,0.06,10477.57,2.91,Chicago,English,490,13522,1,Outdoor Adventurers,2022-05-08
Alpha Innovations,Email,Men 18-24,15 days,0.05,8020.82,6.93,Miami,Spanish,1316,14250,8,Tech Enthusiasts,2022-05-04
Innovate Industries,Display,Women 25-34,30 days,0.07,13751.85,6.02,San Francisco,German,1743,7348,1,Health & Wellness,2022-05-11
TechCorp,Search,Women 35-44,45 days,0.03,17017.08,2.56,San Francisco,English,371,18709,10,Outdoor Adventurers,2022-05-08
Innovate Industries,Display,Men 25-34,30 days,0.12,9245.21,6.1,Nueva York,English,187,1088,10,Tech Enthusiasts,2022-05-22
TechCorp,Email,All Ages,30 days,0.11,12792.35,5.28,San Francisco,English,916,7359,7,Fashionistas,2022-05-27
NexGen Systems,Social Media,Women 35-44,45 days,0.02,13627.42,2.44,Nueva Orleans,German,1448,9474,3,Fashionistas,2022-05-20
NexGen Systems,Search,Men 25-34,45 days,0.03,14833.44,3.55,Los Ángeles,Spanish,478,7541,9,Outdoor Adventurers,2022-05-13
TechCorp,Social Media,Men 18-24,30 days,0.02,18440.6,4.29,Boston,Mandarin,1061,10308,8,Outdoor Adventurers,2022-05-15
NexGen Systems,Email,Men 18-24,15 days,0.11,14002.74,6.67,San Francisco,French,1734,19468,7,Outdoor Adventurers,2022-05-14
DataTech Solutions,Social Media,Men 25-34,45 days,0.05,10705.7,7.08,Nueva Orleans,English,998,3634,4,Fashionistas,2022-05-22
Alpha Innovations,Social Media,Men 25-34,15 days,0.11,9246.06,6.82,Los Ángeles,Mandarin,1674,16998,4,Foodies,2022-05-13
DataTech Solutions,Social Media,All Ages,30 days,0.05,19454.86,4.15,Nueva York,German,1830,7365,6,Health & Wellness,2022-05-14
TechCorp,Social Media,Men 25-34,45 days,0.09,17718.07,4.11,Seattle,French,1091,17159,3,Health & Wellness,2022-05-22
DataTech Solutions,Display,Women 35-44,15 days,0.11,11372.07,3.07,San Francisco,English,478,5659,9,Tech Enthusiasts,2022-05-21
NexGen Systems,Search,Men 25-34,30 days,0.03,9611.74,7.24,Los Ángeles,English,1437,10701,5,Foodies,2022-05-27
NexGen Systems,Email,All Ages,60 days,0.04,15069.25,5.65,Seattle,English,221,18314,9,Foodies,2022-05-13
Innovate Industries,Email,Women 35-44,15 days,0.03,5173.55,3.97,San Francisco,Mandarin,1267,11683,6,Health & Wellness,2022-05-01
