Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Men 18-24,60 days,0.02,16193.27,4.52,San Francisco,German,1419,12718,3,Outdoor Adventurers,2023-08-25
TechCorp,Social Media,Women 25-34,45 days,0.08,19124.64,6.87,Las Vegas,Spanish,326,2014,9,Foodies,2023-08-11
Alpha Innovations,Display,Women 25-34,30 days,0.05,14330.21,6.97,Chicago,French,1387,11308,6,Fashionistas,2023-08-25
TechCorp,Influencer,Women 35-44,60 days,0.1,9465.54,2.22,Los Ángeles,German,455,11221,6,Tech Enthusiasts,2023-08-12
Innovate Industries,Influencer,All Ages,45 days,0.07,17729.95,5.9,Miami,Spanish,822,6053,1,Fashionistas,2023-08-15
Innovate Industries,Search,All Ages,60 days,0.12,11768.19,3.45,Nueva Orleans,French,340,14242,10,Fashionistas,2023-08-30
DataTech Solutions,Email,All Ages,30 days,0.01,9699.3,5.69,Nueva Orleans,Spanish,1699,3051,1,Tech Enthusiasts,2023-08-07
Alpha Innovations,Search,All Ages,15 days,0.12,19987.28,6.96,Miami,English,1600,11497,1,Fashionistas,2023-08-24
NexGen Systems,Search,Men 25-34,60 days,0.15,15759.13,2.98,Nueva York,Spanish,997,10384,3,Tech Enthusiasts,2023-08-18
NexGen Systems,Influencer,Women 35-44,60 days,0.08,16853.56,7.59,Nueva Orleans,German,216,16631,10,Health & Wellness,2023-08-30
TechCorp,Search,Women 25-34,60 days,0.11,12705.97,5.83,Las Vegas,German,145,5442,8,Foodies,2023-08-26
DataTech Solutions,Search,Women 35-44,45 days,0.09,19828.06,6.07,Miami,German,363,19611,5,Foodies,2023-08-08
NexGen Systems,Social Media,Men 18-24,30 days,0.14,7548.99,3.19,Las Vegas,Mandarin,1260,12992,2,Foodies,2023-08-29
TechCorp,Influencer,Women 25-34,60 days,0.04,11986.42,7.36,Los Ángeles,Mandarin,523,19150,3,Health & Wellness,2023-08-02
Alpha Innovations,Social Media,Women 35-44,15 days,0.07,13515.43,6.62,Los Ángeles,Mandarin,1339,4062,10,Fashionistas,2023-08-07
Alpha Innovations,Social Media,Men 25-34,15 days,0.13,16001.6,4.02,Chicago,German,1759,7277,2,Health & Wellness,2023-08-06
DataTech Solutions,Social Media,All Ages,45 days,0.03,18900.76,4.31,Los Ángeles,French,917,18072,9,Outdoor Adventurers,2023-08-29
NexGen Systems,Social Media,Men 18-24,30 days,0.06,7141.86,6.72,Las Vegas,French,430,6462,7,Foodies,2023-08-29
NexGen Systems,Social Media,Women 25-34,30 days,0.03,19584.96,4.03,Las Vegas,English,933,14107,10,Tech Enthusiasts,2023-08-15
DataTech Solutions,Influencer,Men 25-34,30 days,0.03,7702.67,4.37,Nueva York,Spanish,607,3018,9,Fashionistas,2023-08-23
NexGen Systems,Email,Women 35-44,60 days,0.04,14087.54,5.6,Miami,Mandarin,1447,3144,2,Tech Enthusiasts,2023-08-20
NexGen Systems,Display,Men 18-24,45 days,0.14,6428.63,5.69,Los Ángeles,Mandarin,1264,10670,9,Health & Wellness,2023-08-09
DataTech Solutions,Search,Men 25-34,60 days,0.02,6730.65,7.35,Miami,French,1556,13675,10,Health & Wellness,2023-08-23
Alpha Innovations,Search,Women 25-34,15 days,0.13,17853.03,2.71,Chicago,French,1619,12173,3,Tech Enthusiasts,2023-08-27
Innovate Industries,Email,Men 18-24,15 days,0.1,11964.93,5.08,Miami,French,318,17724,5,Health & Wellness,2023-08-29
Alpha Innovations,Influencer,Men 25-34,15 days,0.12,11363.61,3.17,Miami,English,191,4412,2,Tech Enthusiasts,2023-08-15
NexGen Systems,Search,Men 18-24,30 days,0.1,19844.42,4.0,Nueva York,Mandarin,1685,2793,2,Tech Enthusiasts,2023-08-02
NexGen Systems,Search,Women 25-34,45 days,0.09,7858.34,5.05,Miami,Mandarin,781,13432,1,Foodies,2023-08-12
Alpha Innovations,Search,Men 25-34,30 days,0.05,19085.9,3.76,Los Ángeles,Mandarin,1713,15561,5,Outdoor Adventurers,2023-08-25
DataTech Solutions,Influencer,Women 35-44,15 days,0.14,6345.4,4.29,Las Vegas,English,306,1673,5,Tech Enthusiasts,2023-08-13
DataTech Solutions,Influencer,Men 18-24,45 days,0.07,15695.53,5.36,Nueva York,English,1551,9747,1,Health & Wellness,2023-08-18
Alpha Innovations,Influencer,Men 18-24,45 days,0.14,15018.58,5.83,Nueva Orleans,Spanish,412,13405,1,Fashionistas,2023-08-08
Innovate Industries,Display,All Ages,15 days,0.14,6674.56,2.55,Los Ángeles,Spanish,1870,4451,3,Fashionistas,2023-08-29
Innovate Industries,Display,Women 35-44,45 days,0.09,19535.43,2.96,Seattle,French,438,6443,2,Fashionistas,2023-08-02
TechCorp,Influencer,Men 25-34,60 days,0.12,7955.27,4.33,Chicago,French,200,12328,1,Tech Enthusiasts,2023-08-05
Alpha Innovations,Display,Men 25-34,15 days,0.03,16252.9,6.55,Chicago,English,549,17147,5,Outdoor Adventurers,2023-08-19
Innovate Industries,Email,Men 18-24,30 days,0.1,6447.33,2.13,Las Vegas,German,1773,16036,1,Foodies,2023-08-09
Alpha Innovations,Display,All Ages,30 days,0.06,14352.9,2.27,Washington D.C.,French,509,2215,6,Outdoor Adventurers,2023-08-25
Innovate Industries,Social Media,Men 25-34,60 days,0.02,13532.83,5.42,Miami,English,1271,9354,9,Outdoor Adventurers,2023-08-06
Alpha Innovations,Email,Women 25-34,30 days,0.13,12491.32,3.06,Nueva Orleans,English,481,5094,6,Outdoor Adventurers,2023-08-21
Innovate Industries,Display,Men 25-34,15 days,0.04,11523.6,7.37,Nueva York,French,1947,2948,10,Tech Enthusiasts,2023-08-22
DataTech Solutions,Search,Women 25-34,45 days,0.08,17335.18,7.97,Nueva Orleans,Spanish,293,14886,2,Foodies,2023-08-22
TechCorp,Email,Men 25-34,45 days,0.05,14248.29,2.89,Miami,Spanish,1394,19272,1,Tech Enthusiasts,2023-08-07
TechCorp,Social Media,Women 25-34,60 days,0.08,8071.97,5.84,Nueva York,English,244,17111,7,Tech Enthusiasts,2023-08-22
DataTech Solutions,Email,All Ages,45 days,0.07,14421.73,5.36,Las Vegas,German,1192,10496,7,Tech Enthusiasts,2023-08-25
NexGen Systems,Influencer,Women 25-34,15 days,0.14,17319.57,7.03,Boston,German,1270,18473,7,Tech Enthusiasts,2023-08-19
Innovate Industries,Social Media,All Ages,15 days,0.06,15275.25,2.5,Los Ángeles,German,1945,15062,6,Tech Enthusiasts,2023-08-30
NexGen Systems,Email,Men 25-34,45 days,0.11,13612.95,3.25,Washington D.C.,Mandarin,873,6382,7,Foodies,2023-08-23
DataTech Solutions,Influencer,Women 25-34,15 days,0.13,11409.24,5.56,Los Ángeles,German,1685,7771,4,Foodies,2023-08-22
Innovate Industries,Email,Women 25-34,30 days,0.15,6007.92,7.44,Seattle,German,1724,4651,10,Outdoor Adventurers,2023-08-09
Innovate Industries,Search,Women 35-44,15 days,0.1,6531.68,2.4,Seattle,Mandarin,1513,15851,10,Fashionistas,2023-08-28
Innovate Industries,Influencer,All Ages,15 days,0.14,5201.99,4.71,Chicago,Spanish,1052,4122,8,Tech Enthusiasts,2023-08-16
Innovate Industries,Email,Men 25-34,60 days,0.13,11897.88,2.92,Washington D.C.,English,1500,13329,7,Fashionistas,2023-08-22
Innovate Industries,Email,Men 25-34,30 days,0.08,14338.66,5.23,Chicago,Spanish,1682,13233,3,Foodies,2023-08-15
TechCorp,Social Media,Men 18-24,45 days,0.06,6922.17,5.16,Chicago,French,721,16730,3,Health & Wellness,2023-08-07
TechCorp,Display,All Ages,60 days,0.04,12432.58,2.93,Chicago,English,265,16104,10,Health & Wellness,2023-08-17
Alpha Innovations,Display,Men 25-34,30 days,0.09,15359.27,7.09,Miami,English,1547,10861,6,Outdoor Adventurers,2023-08-06
Innovate Industries,Display,Women 25-34,45 days,0.09,12048.5,2.08,San Francisco,German,904,10954,4,Foodies,2023-08-24
NexGen Systems,Display,Men 18-24,60 days,0.08,18077.1,7.38,Nueva Orleans,English,1379,17170,7,Tech Enthusiasts,2023-08-26
DataTech Solutions,Influencer,All Ages,30 days,0.01,16565.55,4.46,Los Ángeles,French,1236,18328,1,Outdoor Adventurers,2023-08-12
Alpha Innovations,Influencer,Women 35-44,45 days,0.12,17263.36,7.44,Boston,Spanish,1377,3151,6,Foodies,2023-08-06
DataTech Solutions,Influencer,Women 35-44,30 days,0.09,17385.52,6.17,Las Vegas,Spanish,1910,8160,5,Tech Enthusiasts,2023-08-08
DataTech Solutions,Influencer,Men 25-34,15 days,0.07,9731.11,6.17,Seattle,English,1660,19065,8,Outdoor Adventurers,2023-08-11
Innovate Industries,Search,Men 25-34,30 days,0.1,16136.9,5.41,Los Ángeles,German,1313,13697,5,Tech Enthusiasts,2023-08-30
DataTech Solutions,Influencer,Men 25-34,30 days,0.12,9983.63,3.26,Las Vegas,French,1509,6770,6,Foodies,2023-08-08
DataTech Solutions,Influencer,All Ages,45 days,0.09,19390.64,5.26,Nueva York,English,972,16479,7,Health & Wellness,2023-08-07
Innovate Industries,Influencer,Women 35-44,15 days,0.08,11139.3,4.54,Nueva York,German,1696,11143,9,Health & Wellness,2023-08-09
DataTech Solutions,Influencer,All Ages,15 days,0.11,13832.27,6.46,Las Vegas,Spanish,171,15066,1,Foodies,2023-08-21
NexGen Systems,Display,All Ages,15 days,0.06,7541.36,7.53,Nueva York,Spanish,1528,18262,6,Health & Wellness,2023-08-10
TechCorp,Influencer,Men 18-24,60 days,0.02,17023.42,2.03,Washington D.C.,French,600,12728,7,Foodies,2023-08-01
TechCorp,Search,Women 25-34,45 days,0.04,7174.73,5.46,San Francisco,French,1895,4488,2,Tech Enthusiasts,2023-08-19
NexGen Systems,Email,All Ages,60 days,0.11,17147.51,3.16,Nueva Orleans,Spanish,1467,12463,4,Health & Wellness,2023-08-21
NexGen Systems,Search,Women 35-44,60 days,0.02,13732.96,6.66,Washington D.C.,English,889,13314,3,Outdoor Adventurers,2023-08-21
TechCorp,Influencer,Women 25-34,45 days,0.1,13772.43,7.85,Nueva Orleans,English,1390,7632,1,Fashionistas,2023-08-30
Alpha Innovations,Search,Women 35-44,60 days,0.14,13441.15,4.48,Chicago,English,587,19357,9,Foodies,2023-08-22
NexGen Systems,Search,Men 25-34,45 days,0.09,6466.95,7.6,Washington D.C.,English,1986,17239,2,Outdoor Adventurers,2023-08-25
DataTech Solutions,Search,Men 18-24,30 days,0.1,7516.42,3.41,San Francisco,Spanish,1892,3105,9,Outdoor Adventurers,2023-08-13
Innovate Industries,Email,Women 35-44,60 days,0.14,10839.65,2.68,Washington D.C.,Mandarin,454,14192,9,Foodies,2023-08-28
Innovate Industries,Email,Women 35-44,60 days,0.15,10841.26,6.61,San Francisco,Mandarin,1797,4579,5,Tech Enthusiasts,2023-08-16
TechCorp,Email,Men 18-24,30 days,0.02,6404.75,6.71,Seattle,French,828,8326,4,Foodies,2023-08-13
DataTech Solutions,Influencer,Men 25-34,15 days,0.09,9477.35,2.09,Washington D.C.,Mandarin,1743,1348,8,Health & Wellness,2023-08-08
TechCorp,Display,Men 18-24,15 days,0.13,11571.55,4.46,Los Ángeles,Mandarin,1881,1085,7,Outdoor Adventurers,2023-08-04
NexGen Systems,Search,All Ages,30 days,0.06,10763.53,7.0,Washington D.C.,German,896,14882,1,Fashionistas,2023-08-03
NexGen Systems,Email,Men 18-24,45 days,0.09,19206.73,6.86,Chicago,German,599,6653,8,Health & Wellness,2023-08-11
Innovate Industries,Display,Women 25-34,30 days,0.08,9222.83,5.37,Las Vegas,German,1163,16980,10,Tech Enthusiasts,2023-08-16
TechCorp,Influencer,Women 25-34,15 days,0.09,8210.69,5.0,Washington D.C.,French,1436,2115,6,Fashionistas,2023-08-26
NexGen Systems,Search,Women 25-34,15 days,0.08,6326.42,4.58,Seattle,French,1740,9248,9,Fashionistas,2023-08-11
DataTech Solutions,Email,All Ages,60 days,0.08,10087.24,3.68,Chicago,German,1393,16213,4,Fashionistas,2023-08-04
NexGen Systems,Influencer,All Ages,45 days,0.11,6585.26,5.37,Los Ángeles,Mandarin,1127,1081,3,Foodies,2023-08-16
Alpha Innovations,Influencer,Women 35-44,15 days,0.08,14590.56,4.22,Los Ángeles,English,800,17313,9,Health & Wellness,2023-08-22
NexGen Systems,Search,Women 35-44,15 days,0.05,18363.53,5.9,San Francisco,Spanish,366,12917,5,Foodies,2023-08-07
TechCorp,Email,All Ages,45 days,0.09,17314.94,2.14,Boston,English,1063,4095,7,Tech Enthusiasts,2023-08-30
Alpha Innovations,Email,Men 18-24,45 days,0.1,18745.28,5.53,Las Vegas,German,966,19611,6,Tech Enthusiasts,2023-08-06
Alpha Innovations,Influencer,Women 25-34,60 days,0.01,10568.47,6.06,Los Ángeles,German,741,1363,3,Outdoor Adventurers,2023-08-21
DataTech Solutions,Search,Women 25-34,30 days,0.05,9127.42,6.87,Los Ángeles,Spanish,1603,11689,1,Tech Enthusiasts,2023-08-25
NexGen Systems,Influencer,Men 25-34,15 days,0.07,15589.67,6.38,Las Vegas,Spanish,144,2735,8,Tech Enthusiasts,2023-08-07
Innovate Industries,Display,Men 18-24,60 days,0.11,12988.35,2.78,Nueva York,French,1944,15126,2,Health & Wellness,2023-08-28
Alpha Innovations,Display,Women 25-34,30 days,0.02,14713.78,4.0,Nueva York,English,364,12724,7,Health & Wellness,2023-08-17
Innovate Industries,Display,Men 25-34,30 days,0.07,5788.38,6.09,Chicago,English,1884,5370,7,Foodies,2023-08-18
NexGen Systems,Display,Men 25-34,60 days,0.1,18653.37,3.26,Boston,Spanish,926,12491,5,Health & Wellness,2023-08-20
TechCorp,Search,Women 35-44,15 days,0.14,9534.99,2.13,Nueva Orleans,Mandarin,1690,1072,7,Fashionistas,2023-08-20
Innovate Industries,Email,All Ages,30 days,0.03,5229.83,4.24,San Francisco,French,962,14183,7,Tech Enthusiasts,2023-08-03
Innovate Industries,Influencer,Men 25-34,45 days,0.05,6093.63,3.89,San Francisco,English,1917,12958,8,Foodies,2023-08-14
Alpha Innovations,Social Media,Women 25-34,60 days,0.14,18986.48,7.63,Nueva York,French,1486,3958,1,Fashionistas,2023-08-09
Alpha Innovations,Social Media,Women 25-34,60 days,0.06,14229.04,4.11,Boston,Mandarin,1370,6660,4,Health & Wellness,2023-08-21
Innovate Industries,Search,Men 25-34,45 days,0.05,9240.38,4.03,Miami,German,518,14055,1,Tech Enthusiasts,2023-08-12
DataTech Solutions,Search,Women 35-44,30 days,0.1,17250.42,5.15,Nueva York,Spanish,713,2483,10,Outdoor Adventurers,2023-08-09
DataTech Solutions,Influencer,Women 25-34,45 days,0.14,7818.76,6.59,Las Vegas,English,1269,15094,3,Fashionistas,2023-08-22
NexGen Systems,Influencer,Women 35-44,45 days,0.05,9076.15,6.41,Nueva York,Spanish,1155,9860,7,Health & Wellness,2023-08-10
Alpha Innovations,Social Media,Men 18-24,45 days,0.1,14030.49,2.52,Boston,English,761,14424,5,Health & Wellness,2023-08-30
NexGen Systems,Display,All Ages,15 days,0.13,8627.11,3.14,Nueva York,English,303,2929,10,Outdoor Adventurers,2023-08-25
Alpha Innovations,Search,Men 18-24,45 days,0.15,7620.82,4.13,San Francisco,French,1862,5344,9,Foodies,2023-08-17
Alpha Innovations,Search,Women 35-44,30 days,0.1,13140.14,2.93,Nueva York,English,1998,10468,2,Health & Wellness,2023-08-26
TechCorp,Influencer,Men 25-34,30 days,0.02,12600.72,7.45,Boston,Spanish,1937,15570,6,Fashionistas,2023-08-16
Innovate Industries,Display,Women 35-44,30 days,0.11,13581.42,7.29,San Francisco,French,1081,19995,7,Foodies,2023-08-01
TechCorp,Email,All Ages,15 days,0.13,6068.63,2.74,Washington D.C.,Spanish,1782,10464,9,Tech Enthusiasts,2023-08-09
TechCorp,Email,Men 18-24,15 days,0.14,11539.89,4.44,Boston,English,1408,16172,1,Health & Wellness,2023-08-14
Alpha Innovations,Social Media,All Ages,30 days,0.11,9566.95,6.38,Chicago,Mandarin,742,14229,5,Health & Wellness,2023-08-21
TechCorp,Influencer,Men 18-24,30 days,0.14,13647.29,3.16,Las Vegas,French,381,2647,8,Outdoor Adventurers,2023-08-12
DataTech Solutions,Influencer,Women 25-34,15 days,0.04,19647.27,2.55,Washington D.C.,French,1467,15253,7,Health & Wellness,2023-08-23
Innovate Industries,Display,Women 35-44,30 days,0.06,14965.0,4.12,Los Ángeles,French,686,13592,6,Fashionistas,2023-08-23
NexGen Systems,Display,Men 25-34,60 days,0.04,18795.2,4.05,Miami,Mandarin,517,18231,2,Tech Enthusiasts,2023-08-12
Alpha Innovations,Search,Women 25-34,30 days,0.02,13751.86,4.07,Las Vegas,German,1096,2645,2,Foodies,2023-08-21
Alpha Innovations,Search,Women 35-44,45 days,0.14,8907.6,2.69,Miami,French,1485,12746,7,Fashionistas,2023-08-18
Innovate Industries,Social Media,All Ages,45 days,0.14,12407.06,5.47,San Francisco,English,222,14036,2,Foodies,2023-08-12
NexGen Systems,Email,Women 35-44,60 days,0.1,13562.69,7.07,Miami,Mandarin,681,6772,1,Outdoor Adventurers,2023-08-16
DataTech Solutions,Display,Men 18-24,30 days,0.14,7036.3,3.49,San Francisco,German,331,8640,7,Tech Enthusiasts,2023-08-20
NexGen Systems,Email,Men 18-24,30 days,0.13,5966.71,2.25,Washington D.C.,Spanish,1519,18627,4,Foodies,2023-08-08
TechCorp,Email,Men 25-34,45 days,0.02,7106.07,2.31,Boston,German,549,15598,9,Health & Wellness,2023-08-16
DataTech Solutions,Search,Women 25-34,60 days,0.07,12104.59,4.4,San Francisco,French,1428,10235,10,Foodies,2023-08-19
Alpha Innovations,Display,Women 35-44,15 days,0.04,5868.25,7.25,Washington D.C.,French,1573,14453,9,Health & Wellness,2023-08-20
Innovate Industries,Display,Men 25-34,30 days,0.06,11094.48,6.03,Seattle,German,1002,2802,7,Outdoor Adventurers,2023-08-08
Alpha Innovations,Display,Women 35-44,60 days,0.02,11928.57,7.85,San Francisco,German,1133,1474,2,Health & Wellness,2023-08-25
Innovate Industries,Email,Men 18-24,30 days,0.01,17885.02,5.08,Washington D.C.,German,1816,17975,6,Health & Wellness,2023-08-08
TechCorp,Social Media,Men 25-34,60 days,0.13,8174.28,3.06,Nueva York,Mandarin,1257,10467,10,Outdoor Adventurers,2023-08-09
TechCorp,Email,Men 18-24,60 days,0.12,10152.38,2.05,Nueva York,Mandarin,978,18876,6,Outdoor Adventurers,2023-08-10
Innovate Industries,Social Media,Women 35-44,30 days,0.04,13905.12,3.27,Chicago,German,708,17569,1,Outdoor Adventurers,2023-08-08
NexGen Systems,Email,Men 18-24,45 days,0.1,18334.83,5.36,Seattle,French,1221,6561,9,Tech Enthusiasts,2023-08-08
TechCorp,Search,Men 18-24,15 days,0.04,13384.6,7.46,Nueva Orleans,Spanish,664,5910,2,Outdoor Adventurers,2023-08-30
TechCorp,Social Media,Women 25-34,15 days,0.14,18871.77,5.83,Washington D.C.,French,1936,18424,5,Fashionistas,2023-08-20
TechCorp,Social Media,All Ages,60 days,0.04,14435.49,3.23,San Francisco,English,929,1226,7,Outdoor Adventurers,2023-08-16
NexGen Systems,Email,Men 18-24,15 days,0.14,16026.65,6.65,Nueva York,Mandarin,897,11264,8,Outdoor Adventurers,2023-08-01
Alpha Innovations,Email,All Ages,60 days,0.11,5656.36,6.72,Los Ángeles,Spanish,1092,18855,9,Fashionistas,2023-08-30
TechCorp,Display,Men 25-34,15 days,0.11,11233.11,5.07,Nueva York,Mandarin,571,11476,2,Tech Enthusiasts,2023-08-02
Innovate Industries,Display,Men 25-34,45 days,0.15,16917.55,6.6,Las Vegas,English,1823,10108,5,Fashionistas,2023-08-21
NexGen Systems,Search,Women 35-44,60 days,0.06,18395.58,6.95,Los Ángeles,German,730,17065,10,Foodies,2023-08-08
TechCorp,Social Media,Men 25-34,15 days,0.12,9175.38,3.89,San Francisco,Spanish,1263,8488,5,Outdoor Adventurers,2023-08-22
TechCorp,Social Media,Women 25-34,15 days,0.1,13553.36,7.35,Las Vegas,French,1559,4199,4,Foodies,2023-08-27
NexGen Systems,Social Media,Women 35-44,60 days,0.05,10668.25,2.54,Nueva Orleans,English,775,5428,3,Health & Wellness,2023-08-23
Innovate Industries,Email,Men 25-34,15 days,0.14,13725.66,6.85,Los Ángeles,English,109,5127,9,Outdoor Adventurers,2023-08-09
NexGen Systems,Social Media,All Ages,45 days,0.04,9124.02,2.28,Seattle,Mandarin,177,14716,10,Foodies,2023-08-29
DataTech Solutions,Influencer,Women 35-44,45 days,0.04,14697.61,5.67,Seattle,German,893,12479,5,Outdoor Adventurers,2023-08-06
TechCorp,Display,Women 25-34,15 days,0.14,19297.86,5.4,Washington D.C.,German,150,3175,5,Fashionistas,2023-08-18
NexGen Systems,Social Media,Women 35-44,30 days,0.03,5887.51,5.01,Los Ángeles,English,742,12666,7,Tech Enthusiasts,2023-08-22
TechCorp,Email,Men 18-24,30 days,0.05,8368.73,5.9,Washington D.C.,French,1335,4006,10,Fashionistas,2023-08-30
Innovate Industries,Display,All Ages,45 days,0.14,10577.41,2.44,Boston,Mandarin,881,12989,5,Foodies,2023-08-15
Alpha Innovations,Social Media,Women 35-44,60 days,0.04,14880.48,2.77,Seattle,German,506,5004,2,Outdoor Adventurers,2023-08-28
DataTech Solutions,Social Media,Men 25-34,60 days,0.13,11742.84,4.66,Los Ángeles,German,1780,8434,5,Tech Enthusiasts,2023-08-04
NexGen Systems,Display,All Ages,60 days,0.03,7352.3,3.78,Nueva Orleans,English,205,10581,4,Foodies,2023-08-04
TechCorp,Social Media,Men 25-34,15 days,0.03,9538.1,7.98,Miami,French,266,10881,3,Outdoor Adventurers,2023-08-04
Alpha Innovations,Influencer,Men 18-24,15 days,0.02,15271.72,5.66,Washington D.C.,Spanish,1351,12529,7,Outdoor Adventurers,2023-08-03
Innovate Industries,Influencer,All Ages,60 days,0.05,5191.25,3.67,San Francisco,English,1111,11453,2,Health & Wellness,2023-08-23
Innovate Industries,Search,All Ages,15 days,0.06,10364.86,5.26,Boston,German,1073,17775,9,Tech Enthusiasts,2023-08-09
Innovate Industries,Display,Men 25-34,45 days,0.14,5423.4,6.35,Boston,French,313,15449,4,Health & Wellness,2023-08-10
TechCorp,Social Media,All Ages,15 days,0.04,18038.2,7.43,Boston,Spanish,1277,11442,6,Tech Enthusiasts,2023-08-16
