Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Social Media,Men 18-24,45 days,0.13,12659.58,3.56,Boston,French,895,16792,4,Foodies,2023-03-30
Alpha Innovations,Display,Women 35-44,30 days,0.03,5244.89,2.19,Las Vegas,French,209,8570,10,Foodies,2023-03-10
DataTech Solutions,Social Media,Men 25-34,60 days,0.08,17790.25,4.9,Chicago,French,1077,4549,2,Tech Enthusiasts,2023-03-27
TechCorp,Influencer,Women 25-34,45 days,0.04,16190.18,7.37,Nueva Orleans,Mandarin,1953,11511,4,Health & Wellness,2023-03-17
Innovate Industries,Social Media,Men 18-24,45 days,0.03,15051.49,3.01,Las Vegas,Mandarin,1667,15184,6,Outdoor Adventurers,2023-03-05
Alpha Innovations,Display,Men 25-34,15 days,0.12,10548.45,7.03,Los Ángeles,English,180,1701,7,Health & Wellness,2023-03-08
NexGen Systems,Email,Women 35-44,30 days,0.03,16741.48,4.14,Nueva Orleans,Spanish,551,18537,10,Tech Enthusiasts,2023-03-25
Innovate Industries,Display,All Ages,30 days,0.14,14424.74,6.4,Los Ángeles,German,600,19879,3,Fashionistas,2023-03-04
Innovate Industries,Social Media,All Ages,15 days,0.05,12386.47,6.54,Los Ángeles,German,1596,2641,5,Tech Enthusiasts,2023-03-17
DataTech Solutions,Social Media,Women 25-34,45 days,0.12,8144.02,2.44,Nueva York,Mandarin,1197,19530,10,Health & Wellness,2023-03-14
NexGen Systems,Social Media,Men 25-34,60 days,0.15,18743.52,3.67,Las Vegas,Spanish,1570,9831,5,Outdoor Adventurers,2023-03-05
Alpha Innovations,Influencer,Women 35-44,60 days,0.04,12922.15,5.18,Miami,German,463,10233,1,Tech Enthusiasts,2023-03-14
Innovate Industries,Search,All Ages,60 days,0.15,18512.13,3.45,Chicago,Spanish,328,3812,5,Tech Enthusiasts,2023-03-11
Innovate Industries,Social Media,Men 25-34,60 days,0.03,16780.57,4.44,Los Ángeles,English,465,13603,4,Outdoor Adventurers,2023-03-08
TechCorp,Social Media,Women 35-44,15 days,0.13,17970.15,6.27,Seattle,Mandarin,1153,19202,2,Outdoor Adventurers,2023-03-23
Alpha Innovations,Search,Men 18-24,15 days,0.06,6924.58,2.42,Washington D.C.,German,669,2548,10,Health & Wellness,2023-03-30
TechCorp,Social Media,All Ages,60 days,0.04,6809.98,2.38,Washington D.C.,Mandarin,1362,13673,7,Foodies,2023-03-06
NexGen Systems,Search,Women 25-34,30 days,0.03,12980.45,2.43,Seattle,English,1255,13016,8,Tech Enthusiasts,2023-03-29
Alpha Innovations,Display,Women 25-34,45 days,0.08,17458.15,3.61,Boston,Mandarin,186,17895,7,Tech Enthusiasts,2023-03-11
Innovate Industries,Email,Women 25-34,60 days,0.1,7679.99,6.5,Nueva Orleans,French,1435,13878,3,Fashionistas,2023-03-16
TechCorp,Search,Women 35-44,45 days,0.1,12879.55,7.08,Seattle,English,427,6100,3,Outdoor Adventurers,2023-03-16
Innovate Industries,Display,All Ages,15 days,0.13,8716.21,7.35,Nueva Orleans,Spanish,1601,1748,4,Fashionistas,2023-03-03
DataTech Solutions,Search,Women 35-44,60 days,0.06,15611.93,7.38,Boston,Mandarin,1275,19717,3,Outdoor Adventurers,2023-03-24
Alpha Innovations,Social Media,Women 35-44,15 days,0.03,15596.17,3.33,Washington D.C.,German,809,10959,10,Tech Enthusiasts,2023-03-01
Innovate Industries,Social Media,All Ages,60 days,0.04,19549.45,7.58,Washington D.C.,English,640,13705,3,Outdoor Adventurers,2023-03-08
Alpha Innovations,Search,All Ages,60 days,0.09,5985.76,5.46,Nueva Orleans,English,1172,14029,9,Health & Wellness,2023-03-20
Alpha Innovations,Display,All Ages,45 days,0.1,9540.62,3.1,San Francisco,Spanish,1868,7883,1,Fashionistas,2023-03-29
TechCorp,Social Media,Women 25-34,15 days,0.13,18005.1,2.88,Las Vegas,Spanish,1406,15188,2,Health & Wellness,2023-03-25
DataTech Solutions,Social Media,Women 35-44,15 days,0.09,18053.27,7.65,Boston,Spanish,1299,12428,4,Health & Wellness,2023-03-23
NexGen Systems,Display,Women 25-34,30 days,0.08,17531.22,2.15,Washington D.C.,French,826,10104,10,Health & Wellness,2023-03-13
DataTech Solutions,Email,Men 18-24,15 days,0.07,14073.71,2.75,Boston,Mandarin,1682,3515,8,Tech Enthusiasts,2023-03-02
Alpha Innovations,Email,Women 35-44,15 days,0.03,11042.72,7.39,Miami,French,1507,6972,1,Health & Wellness,2023-03-20
Innovate Industries,Search,Men 25-34,60 days,0.11,11033.32,3.53,Las Vegas,English,1365,2444,4,Tech Enthusiasts,2023-03-14
NexGen Systems,Influencer,Men 18-24,45 days,0.12,9762.6,3.35,Nueva Orleans,English,1329,18987,9,Tech Enthusiasts,2023-03-09
Alpha Innovations,Email,All Ages,15 days,0.06,19516.62,6.99,Seattle,Spanish,663,9474,5,Foodies,2023-03-23
NexGen Systems,Search,Men 18-24,45 days,0.05,13340.58,2.15,Miami,Mandarin,973,10755,5,Health & Wellness,2023-03-19
TechCorp,Display,Men 18-24,45 days,0.09,12445.51,2.23,Chicago,Mandarin,1566,7990,9,Foodies,2023-03-20
Alpha Innovations,Social Media,All Ages,15 days,0.14,14841.85,6.22,Nueva Orleans,German,1066,11558,8,Outdoor Adventurers,2023-03-13
Innovate Industries,Social Media,All Ages,45 days,0.12,7225.53,2.02,Miami,German,1159,17826,6,Fashionistas,2023-03-19
DataTech Solutions,Social Media,Women 35-44,30 days,0.05,9186.86,6.75,Las Vegas,Mandarin,1288,6033,4,Outdoor Adventurers,2023-03-30
Innovate Industries,Search,Women 25-34,15 days,0.15,18394.55,6.24,San Francisco,Spanish,1057,10745,4,Fashionistas,2023-03-11
NexGen Systems,Display,Men 18-24,45 days,0.01,17357.45,2.73,Seattle,English,1866,3377,10,Tech Enthusiasts,2023-03-24
NexGen Systems,Influencer,Women 25-34,15 days,0.09,16544.69,2.44,San Francisco,English,1069,5040,5,Outdoor Adventurers,2023-03-30
DataTech Solutions,Influencer,Women 25-34,60 days,0.07,13041.13,5.69,Miami,German,836,6317,2,Health & Wellness,2023-03-24
NexGen Systems,Email,Men 18-24,30 days,0.1,6185.26,2.42,Nueva Orleans,Spanish,1832,1677,1,Fashionistas,2023-03-05
TechCorp,Email,All Ages,30 days,0.11,14460.61,2.82,Seattle,German,943,16121,4,Fashionistas,2023-03-06
Innovate Industries,Social Media,Women 35-44,15 days,0.09,16669.84,2.69,San Francisco,English,419,16781,9,Foodies,2023-03-14
DataTech Solutions,Email,Women 35-44,30 days,0.14,10941.68,3.05,Los Ángeles,English,164,12761,7,Outdoor Adventurers,2023-03-26
DataTech Solutions,Email,Men 18-24,60 days,0.09,7472.69,6.33,Chicago,French,1172,4656,3,Fashionistas,2023-03-05
TechCorp,Email,Women 35-44,30 days,0.03,7652.14,5.26,Chicago,English,909,2681,9,Fashionistas,2023-03-05
Innovate Industries,Email,Men 18-24,15 days,0.13,18363.24,3.77,Nueva York,French,774,1613,7,Fashionistas,2023-03-22
Alpha Innovations,Influencer,All Ages,30 days,0.01,10719.74,5.83,Chicago,Mandarin,660,13934,2,Health & Wellness,2023-03-22
DataTech Solutions,Display,Men 25-34,30 days,0.08,6632.26,7.03,Las Vegas,Mandarin,1786,8677,4,Tech Enthusiasts,2023-03-13
TechCorp,Search,Men 18-24,60 days,0.04,16285.55,5.67,Los Ángeles,German,257,12626,3,Tech Enthusiasts,2023-03-24
Innovate Industries,Search,Women 25-34,45 days,0.13,14127.97,6.41,Los Ángeles,Spanish,1385,11848,5,Outdoor Adventurers,2023-03-20
NexGen Systems,Search,All Ages,15 days,0.08,15998.56,5.65,Chicago,French,339,11299,9,Health & Wellness,2023-03-21
DataTech Solutions,Email,All Ages,30 days,0.12,16771.57,6.57,San Francisco,Spanish,132,14506,8,Fashionistas,2023-03-21
TechCorp,Email,Men 25-34,30 days,0.06,12666.81,7.91,Boston,Mandarin,134,14601,3,Outdoor Adventurers,2023-03-05
DataTech Solutions,Email,Men 18-24,30 days,0.13,16452.46,7.06,Los Ángeles,German,578,7515,6,Foodies,2023-03-20
Innovate Industries,Search,Women 35-44,30 days,0.12,15566.34,6.11,Miami,Spanish,661,18887,7,Tech Enthusiasts,2023-03-03
Innovate Industries,Social Media,Women 25-34,15 days,0.15,14920.34,7.77,Los Ángeles,French,1782,8408,7,Health & Wellness,2023-03-11
NexGen Systems,Search,All Ages,45 days,0.1,13164.75,5.49,Nueva Orleans,Spanish,1175,2626,2,Fashionistas,2023-03-29
