Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Influencer,Men 18-24,60 days,0.08,5108.26,5.98,Chicago,Spanish,1809,4982,6,Fashionistas,2023-04-27
NexGen Systems,Influencer,Women 35-44,15 days,0.08,8222.69,4.68,Chicago,English,671,17795,9,Outdoor Adventurers,2023-04-15
NexGen Systems,Search,Women 35-44,60 days,0.12,9005.61,2.0,Miami,German,755,5790,3,Fashionistas,2023-04-02
DataTech Solutions,Social Media,Men 18-24,45 days,0.11,12624.19,5.84,Los Ángeles,Spanish,683,3636,3,Outdoor Adventurers,2023-04-28
Alpha Innovations,Influencer,Women 35-44,15 days,0.12,13575.62,3.22,Seattle,German,1488,3262,9,Tech Enthusiasts,2023-04-21
DataTech Solutions,Display,Women 35-44,45 days,0.07,14345.39,6.85,Washington D.C.,Spanish,189,7852,10,Foodies,2023-04-01
Innovate Industries,Influencer,Men 18-24,60 days,0.09,14164.21,2.84,Chicago,English,181,2174,10,Tech Enthusiasts,2023-04-16
DataTech Solutions,Email,All Ages,30 days,0.13,11306.77,3.15,Las Vegas,English,1753,11282,7,Health & Wellness,2023-04-14
Innovate Industries,Display,Men 25-34,60 days,0.13,15943.98,7.04,Nueva York,Spanish,1749,2199,4,Outdoor Adventurers,2023-04-20
TechCorp,Email,Men 25-34,60 days,0.01,18792.26,3.95,Las Vegas,English,1966,2637,1,Tech Enthusiasts,2023-04-05
DataTech Solutions,Social Media,All Ages,60 days,0.08,19081.95,4.09,Boston,French,1304,19006,2,Health & Wellness,2023-04-18
Alpha Innovations,Display,Men 25-34,45 days,0.15,19596.31,6.55,Los Ángeles,Spanish,784,7465,10,Health & Wellness,2023-04-22
DataTech Solutions,Search,All Ages,60 days,0.08,14492.84,2.17,Los Ángeles,Mandarin,1686,15389,9,Outdoor Adventurers,2023-04-23
Alpha Innovations,Search,All Ages,45 days,0.1,5308.76,4.52,Nueva York,French,667,4470,5,Foodies,2023-04-02
NexGen Systems,Influencer,Women 35-44,30 days,0.05,17663.66,6.32,Miami,Mandarin,128,3587,7,Fashionistas,2023-04-01
Innovate Industries,Search,Women 35-44,15 days,0.06,14066.7,6.0,Nueva York,Mandarin,1625,19918,1,Health & Wellness,2023-04-07
Innovate Industries,Email,All Ages,45 days,0.11,9064.52,3.3,Nueva Orleans,English,1689,8744,8,Foodies,2023-04-04
Alpha Innovations,Influencer,Men 25-34,15 days,0.09,10016.69,6.53,San Francisco,French,270,3725,4,Outdoor Adventurers,2023-04-24
TechCorp,Social Media,Women 25-34,45 days,0.12,15274.15,7.0,Nueva Orleans,French,1942,3402,1,Outdoor Adventurers,2023-04-08
TechCorp,Social Media,Men 25-34,45 days,0.14,11355.43,3.22,Seattle,Spanish,610,17172,6,Tech Enthusiasts,2023-04-16
TechCorp,Social Media,Men 25-34,30 days,0.05,9492.43,6.37,Washington D.C.,Spanish,644,5023,6,Tech Enthusiasts,2023-04-03
DataTech Solutions,Influencer,All Ages,45 days,0.03,12628.82,3.1,Las Vegas,Spanish,239,8755,2,Health & Wellness,2023-04-11
NexGen Systems,Social Media,All Ages,15 days,0.1,7035.49,7.14,Seattle,English,100,9350,4,Foodies,2023-04-06
DataTech Solutions,Email,Women 35-44,45 days,0.1,14756.53,2.1,Los Ángeles,English,490,12102,3,Foodies,2023-04-11
TechCorp,Email,Women 25-34,60 days,0.09,6316.55,5.08,Las Vegas,Mandarin,925,11006,10,Fashionistas,2023-04-12
Innovate Industries,Search,Women 35-44,30 days,0.04,7750.28,3.2,San Francisco,Spanish,682,1424,9,Foodies,2023-04-09
NexGen Systems,Display,All Ages,60 days,0.05,11312.32,2.39,Las Vegas,Mandarin,1482,14473,9,Outdoor Adventurers,2023-04-29
NexGen Systems,Influencer,Women 25-34,15 days,0.03,11115.93,4.83,Washington D.C.,German,1231,10326,1,Tech Enthusiasts,2023-04-01
DataTech Solutions,Search,All Ages,45 days,0.09,12676.51,4.53,Miami,Spanish,376,18401,5,Outdoor Adventurers,2023-04-12
DataTech Solutions,Display,Men 18-24,60 days,0.07,13798.08,6.59,Washington D.C.,German,964,2508,5,Outdoor Adventurers,2023-04-10
DataTech Solutions,Search,Men 18-24,30 days,0.05,16115.59,3.1,San Francisco,English,943,8997,5,Fashionistas,2023-04-21
DataTech Solutions,Display,All Ages,60 days,0.07,11775.26,3.8,Los Ángeles,German,521,1647,7,Tech Enthusiasts,2023-04-13
Innovate Industries,Display,Men 18-24,45 days,0.13,13962.29,7.07,San Francisco,French,224,12035,1,Health & Wellness,2023-04-17
Alpha Innovations,Email,All Ages,45 days,0.11,16908.77,2.69,Seattle,English,738,16673,5,Outdoor Adventurers,2023-04-20
Innovate Industries,Email,Women 35-44,30 days,0.14,18743.13,6.3,Chicago,French,1160,16347,2,Foodies,2023-04-23
