Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Email,Men 18-24,30 days,0.11,19228.53,2.68,Seattle,English,1988,4422,1,Outdoor Adventurers,2023-08-16
DataTech Solutions,Search,Men 25-34,15 days,0.04,12457.83,3.75,Nueva York,French,575,15911,5,Foodies,2023-08-06
NexGen Systems,Social Media,All Ages,60 days,0.08,6651.84,4.67,San Francisco,French,1854,11464,4,Fashionistas,2023-08-03
TechCorp,Display,Men 18-24,15 days,0.11,11529.08,3.02,Boston,Mandarin,1686,4603,8,Fashionistas,2023-08-19
Innovate Industries,Search,Women 25-34,45 days,0.14,8773.8,4.71,Washington D.C.,English,1279,18863,7,Outdoor Adventurers,2023-08-17
DataTech Solutions,Influencer,Women 25-34,60 days,0.11,14663.55,2.45,Los Ángeles,Mandarin,276,2832,6,Outdoor Adventurers,2023-08-11
DataTech Solutions,Display,Women 35-44,45 days,0.08,14762.63,4.24,Los Ángeles,English,1753,15848,8,Foodies,2023-08-19
NexGen Systems,Email,All Ages,15 days,0.09,11801.94,4.33,Nueva Orleans,Mandarin,765,4379,9,Fashionistas,2023-08-09
Innovate Industries,Social Media,Women 25-34,60 days,0.08,17337.54,4.63,Chicago,English,1426,18541,3,Tech Enthusiasts,2023-08-10
DataTech Solutions,Social Media,Men 25-34,15 days,0.08,5669.8,2.07,Los Ángeles,Spanish,265,15010,4,Outdoor Adventurers,2023-08-02
Alpha Innovations,Display,Men 18-24,15 days,0.1,8777.99,3.59,Washington D.C.,English,965,19456,5,Outdoor Adventurers,2023-08-15
NexGen Systems,Social Media,All Ages,45 days,0.1,17442.64,3.76,San Francisco,Spanish,1422,16112,4,Fashionistas,2023-08-21
Alpha Innovations,Email,All Ages,60 days,0.14,14533.73,3.94,San Francisco,Mandarin,1263,19310,4,Fashionistas,2023-08-11
TechCorp,Social Media,All Ages,30 days,0.02,12124.27,6.64,Miami,English,571,19118,5,Tech Enthusiasts,2023-08-23
Innovate Industries,Display,All Ages,45 days,0.06,16288.08,4.49,Seattle,Mandarin,936,14459,9,Tech Enthusiasts,2023-08-23
NexGen Systems,Influencer,Women 25-34,15 days,0.04,8851.98,6.58,Boston,Spanish,351,10489,9,Tech Enthusiasts,2023-08-16
Innovate Industries,Influencer,Men 18-24,60 days,0.03,14030.61,4.23,Miami,English,1440,19906,1,Outdoor Adventurers,2023-08-25
DataTech Solutions,Email,All Ages,15 days,0.12,5119.57,5.11,Boston,Mandarin,1400,12804,1,Fashionistas,2023-08-18
Alpha Innovations,Search,All Ages,45 days,0.06,8871.66,7.48,Seattle,English,896,16970,9,Fashionistas,2023-08-10
DataTech Solutions,Influencer,All Ages,15 days,0.09,10659.35,4.28,Nueva York,German,327,18852,7,Outdoor Adventurers,2023-08-20
DataTech Solutions,Search,All Ages,45 days,0.12,15352.69,4.55,Seattle,French,233,6910,4,Health & Wellness,2023-08-18
DataTech Solutions,Social Media,Men 25-34,45 days,0.06,7550.57,6.8,Chicago,English,1345,7866,4,Tech Enthusiasts,2023-08-06
NexGen Systems,Display,All Ages,60 days,0.1,11460.89,2.1,Seattle,English,417,13700,3,Health & Wellness,2023-08-26
NexGen Systems,Influencer,Women 25-34,45 days,0.03,7832.83,7.85,Boston,Mandarin,1376,8711,7,Health & Wellness,2023-08-29
NexGen Systems,Email,Women 25-34,45 days,0.12,9517.12,6.72,Boston,Mandarin,1725,1486,1,Outdoor Adventurers,2023-08-29
Alpha Innovations,Influencer,All Ages,15 days,0.11,17314.21,7.52,Seattle,Spanish,1276,15446,6,Outdoor Adventurers,2023-08-02
TechCorp,Email,Women 25-34,60 days,0.04,8759.0,5.71,Las Vegas,Mandarin,791,16342,6,Tech Enthusiasts,2023-08-09
Alpha Innovations,Influencer,Women 25-34,60 days,0.03,15301.74,7.4,Las Vegas,French,942,17734,7,Outdoor Adventurers,2023-08-07
Alpha Innovations,Display,Women 25-34,45 days,0.04,16234.1,7.8,Los Ángeles,French,752,3842,3,Fashionistas,2023-08-06
NexGen Systems,Email,Men 25-34,45 days,0.02,18556.76,7.73,Boston,Spanish,1108,3146,6,Health & Wellness,2023-08-12
NexGen Systems,Search,Women 35-44,15 days,0.03,8231.78,3.18,Chicago,English,807,18699,1,Health & Wellness,2023-08-09
DataTech Solutions,Display,Women 35-44,45 days,0.1,10697.99,3.0,Las Vegas,German,1086,5970,2,Outdoor Adventurers,2023-08-27
TechCorp,Influencer,Women 35-44,15 days,0.05,9527.11,2.83,Las Vegas,French,307,2552,7,Fashionistas,2023-08-18
TechCorp,Email,Women 35-44,45 days,0.02,18278.2,2.21,Chicago,German,476,17059,2,Health & Wellness,2023-08-30
TechCorp,Email,All Ages,15 days,0.06,19553.29,6.08,Boston,Spanish,1596,6650,1,Foodies,2023-08-03
Alpha Innovations,Social Media,Men 25-34,60 days,0.11,19562.23,7.33,San Francisco,English,1348,15830,2,Health & Wellness,2023-08-06
