Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Search,Women 35-44,30 days,0.04,15116.9,6.14,San Francisco,English,162,7986,8,Health & Wellness,2022-12-02
Alpha Innovations,Search,Women 35-44,30 days,0.06,13522.65,7.76,Seattle,German,250,6156,9,Foodies,2022-12-19
DataTech Solutions,Social Media,Women 25-34,60 days,0.08,10257.77,4.64,Miami,German,943,15433,4,Fashionistas,2022-12-02
Alpha Innovations,Search,Women 25-34,45 days,0.05,19514.89,6.72,Nueva Orleans,German,1609,18538,1,Tech Enthusiasts,2022-12-12
Alpha Innovations,Display,Men 18-24,30 days,0.06,19540.48,7.88,Seattle,German,1599,12691,10,Outdoor Adventurers,2022-12-08
DataTech Solutions,Social Media,All Ages,30 days,0.14,9515.92,3.8,Washington D.C.,French,1578,2186,9,Foodies,2022-12-17
NexGen Systems,Social Media,All Ages,60 days,0.1,12402.58,7.38,Washington D.C.,French,487,4611,8,Tech Enthusiasts,2022-12-13
DataTech Solutions,Email,Women 25-34,30 days,0.05,7129.92,3.13,Boston,Mandarin,1581,16216,10,Outdoor Adventurers,2022-12-12
Alpha Innovations,Email,Men 18-24,45 days,0.06,19169.19,7.12,Las Vegas,French,481,10166,4,Health & Wellness,2022-12-22
Alpha Innovations,Search,Women 35-44,45 days,0.15,10904.25,4.71,Chicago,German,739,6890,2,Fashionistas,2022-12-16
NexGen Systems,Influencer,Men 18-24,45 days,0.07,14819.78,3.29,Los Ángeles,French,586,5484,10,Outdoor Adventurers,2022-12-25
NexGen Systems,Social Media,Men 18-24,60 days,0.15,18148.44,6.6,San Francisco,Spanish,1470,3305,6,Health & Wellness,2022-12-08
DataTech Solutions,Search,Men 25-34,45 days,0.02,11847.19,4.61,Boston,Spanish,1126,13848,9,Health & Wellness,2022-12-20
Innovate Industries,Search,Men 18-24,45 days,0.03,19452.88,4.55,San Francisco,English,1575,18402,2,Outdoor Adventurers,2022-12-11
NexGen Systems,Social Media,Men 18-24,45 days,0.08,18203.65,7.01,Las Vegas,Mandarin,1686,16439,7,Tech Enthusiasts,2022-12-05
Innovate Industries,Influencer,Women 25-34,45 days,0.05,19135.19,3.37,Chicago,Mandarin,308,18219,5,Outdoor Adventurers,2022-12-12
TechCorp,Display,Women 25-34,60 days,0.09,19952.89,3.49,Washington D.C.,Spanish,835,6358,9,Foodies,2022-12-13
Innovate Industries,Social Media,Men 18-24,45 days,0.06,18111.75,6.63,Los Ángeles,Mandarin,1512,2966,10,Health & Wellness,2022-12-12
Innovate Industries,Search,Women 35-44,60 days,0.04,16559.15,7.07,Nueva Orleans,French,638,14311,9,Outdoor Adventurers,2022-12-12
Alpha Innovations,Search,Men 18-24,45 days,0.03,15878.42,6.22,Nueva Orleans,English,1472,2705,3,Tech Enthusiasts,2022-12-24
DataTech Solutions,Search,Women 25-34,15 days,0.08,16322.39,2.49,Las Vegas,Mandarin,601,7911,7,Tech Enthusiasts,2022-12-11
Innovate Industries,Display,All Ages,15 days,0.08,8523.63,4.78,Boston,English,1732,9897,4,Foodies,2022-12-07
DataTech Solutions,Email,All Ages,15 days,0.14,11063.79,2.39,Miami,German,1260,7129,2,Tech Enthusiasts,2022-12-24
Innovate Industries,Social Media,Women 35-44,15 days,0.02,8041.21,7.6,Las Vegas,German,579,5571,5,Foodies,2022-12-12
Alpha Innovations,Search,Women 25-34,45 days,0.14,10839.55,6.08,Washington D.C.,Mandarin,422,4917,2,Tech Enthusiasts,2022-12-06
Alpha Innovations,Influencer,Women 25-34,60 days,0.13,15240.83,7.83,Washington D.C.,Spanish,676,16846,4,Foodies,2022-12-25
DataTech Solutions,Search,Men 25-34,60 days,0.09,17525.87,2.07,Las Vegas,Mandarin,410,9947,5,Health & Wellness,2022-12-28
TechCorp,Search,All Ages,30 days,0.01,16441.59,5.55,Seattle,Mandarin,1255,15567,8,Fashionistas,2022-12-22
DataTech Solutions,Display,Women 25-34,45 days,0.03,9979.56,5.6,Los Ángeles,English,234,8241,2,Fashionistas,2022-12-11
NexGen Systems,Email,Women 35-44,60 days,0.03,12729.44,4.31,Los Ángeles,Mandarin,747,12954,8,Foodies,2022-12-18
TechCorp,Influencer,Women 25-34,45 days,0.13,18022.75,3.14,Boston,Spanish,489,3537,10,Health & Wellness,2022-12-10
DataTech Solutions,Social Media,Women 25-34,30 days,0.01,15017.46,6.29,San Francisco,English,247,14893,9,Outdoor Adventurers,2022-12-12
Innovate Industries,Influencer,Men 25-34,60 days,0.04,16736.96,4.05,Seattle,German,708,15165,5,Tech Enthusiasts,2022-12-29
Innovate Industries,Email,Men 25-34,45 days,0.1,11925.28,3.38,Boston,Mandarin,1568,2266,6,Tech Enthusiasts,2022-12-05
Innovate Industries,Social Media,All Ages,45 days,0.12,8521.42,6.66,Miami,Spanish,1351,14315,5,Foodies,2022-12-26
DataTech Solutions,Email,All Ages,60 days,0.08,6462.78,6.75,Washington D.C.,English,197,18926,3,Fashionistas,2022-12-18
NexGen Systems,Display,Women 25-34,30 days,0.13,17372.17,6.41,Nueva York,German,179,8629,10,Outdoor Adventurers,2022-12-29
NexGen Systems,Display,Women 35-44,45 days,0.11,13386.71,4.81,Nueva Orleans,Mandarin,643,3414,9,Fashionistas,2022-12-29
Innovate Industries,Social Media,Men 25-34,15 days,0.06,6217.27,2.12,Las Vegas,German,914,10199,4,Outdoor Adventurers,2022-12-20
DataTech Solutions,Display,Men 25-34,60 days,0.07,11089.14,4.44,Nueva York,Spanish,1206,7740,8,Fashionistas,2022-12-07
TechCorp,Influencer,Men 18-24,30 days,0.12,13433.14,3.53,Miami,English,863,10657,4,Fashionistas,2022-12-07
DataTech Solutions,Display,Women 25-34,30 days,0.09,10801.29,5.6,Seattle,Mandarin,717,10182,7,Foodies,2022-12-21
TechCorp,Influencer,Men 25-34,45 days,0.09,12364.38,5.93,Chicago,Mandarin,771,17980,6,Foodies,2022-12-19
NexGen Systems,Email,All Ages,60 days,0.06,13516.3,6.54,Seattle,English,530,3466,5,Tech Enthusiasts,2022-12-28
DataTech Solutions,Search,All Ages,60 days,0.01,10992.87,4.28,Los Ángeles,French,793,5269,8,Outdoor Adventurers,2022-12-25
TechCorp,Influencer,Men 25-34,60 days,0.1,16736.77,7.14,Las Vegas,English,320,19919,1,Health & Wellness,2022-12-09
NexGen Systems,Display,All Ages,45 days,0.15,16509.12,5.34,San Francisco,Spanish,1446,15461,10,Tech Enthusiasts,2022-12-17
Innovate Industries,Social Media,Men 25-34,45 days,0.06,6266.95,2.29,San Francisco,English,969,9245,7,Health & Wellness,2022-12-05
TechCorp,Social Media,All Ages,15 days,0.04,13177.24,7.07,Los Ángeles,German,1202,7804,10,Health & Wellness,2022-12-21
Alpha Innovations,Email,Men 25-34,45 days,0.14,17492.84,5.34,Chicago,German,537,7118,5,Health & Wellness,2022-12-15
TechCorp,Display,Men 18-24,30 days,0.12,14427.48,7.01,Nueva York,German,1149,3429,1,Fashionistas,2022-12-30
NexGen Systems,Influencer,Men 18-24,45 days,0.06,9054.56,6.86,Boston,Spanish,489,15123,1,Tech Enthusiasts,2022-12-29
Innovate Industries,Influencer,Men 25-34,15 days,0.12,12182.53,3.97,Boston,German,1553,8168,3,Fashionistas,2022-12-22
NexGen Systems,Display,Men 25-34,60 days,0.03,17372.26,5.32,Seattle,Mandarin,1578,5386,6,Fashionistas,2022-12-20
TechCorp,Display,All Ages,30 days,0.11,5536.85,4.62,Seattle,Mandarin,1539,5458,5,Outdoor Adventurers,2022-12-25
Alpha Innovations,Influencer,Men 25-34,60 days,0.03,16421.81,4.98,Boston,Mandarin,1702,2414,1,Outdoor Adventurers,2022-12-07
DataTech Solutions,Influencer,Women 35-44,15 days,0.15,17174.96,7.62,Nueva Orleans,French,492,4816,4,Health & Wellness,2022-12-09
NexGen Systems,Search,Men 25-34,60 days,0.14,18263.81,7.92,Chicago,Mandarin,1361,3078,2,Health & Wellness,2022-12-29
TechCorp,Email,Men 18-24,60 days,0.08,18382.67,4.58,Los Ángeles,French,451,16006,1,Foodies,2022-12-17
Alpha Innovations,Influencer,Women 25-34,60 days,0.15,5832.27,7.59,Washington D.C.,English,375,13669,1,Foodies,2022-12-27
Alpha Innovations,Display,Women 25-34,30 days,0.08,13959.92,5.04,Nueva York,Mandarin,766,16117,6,Outdoor Adventurers,2022-12-29
NexGen Systems,Email,Women 25-34,30 days,0.1,12563.88,5.08,Seattle,German,1608,6813,9,Health & Wellness,2022-12-22
Alpha Innovations,Display,Men 25-34,60 days,0.02,17196.45,6.93,Seattle,German,1772,15137,7,Outdoor Adventurers,2022-12-23
TechCorp,Search,Men 25-34,60 days,0.13,6519.79,3.86,Los Ángeles,Spanish,1164,10264,1,Outdoor Adventurers,2022-12-05
NexGen Systems,Social Media,Women 35-44,15 days,0.06,6427.77,4.17,Miami,French,255,3764,1,Tech Enthusiasts,2022-12-01
Alpha Innovations,Influencer,Women 35-44,60 days,0.04,13356.83,4.44,Nueva Orleans,Mandarin,748,8064,8,Tech Enthusiasts,2022-12-24
Alpha Innovations,Social Media,All Ages,45 days,0.11,6220.74,3.34,Las Vegas,Spanish,1044,10670,2,Fashionistas,2022-12-26
TechCorp,Email,All Ages,30 days,0.14,13155.25,3.1,Los Ángeles,Spanish,345,5831,3,Tech Enthusiasts,2022-12-18
TechCorp,Search,All Ages,30 days,0.02,7029.02,4.99,Los Ángeles,French,741,18503,4,Health & Wellness,2022-12-02
Innovate Industries,Email,Women 25-34,30 days,0.15,14801.82,2.2,San Francisco,Mandarin,1477,15538,5,Foodies,2022-12-11
Innovate Industries,Influencer,Men 25-34,30 days,0.12,18172.81,3.74,Nueva York,French,164,8842,5,Fashionistas,2022-12-10
Innovate Industries,Social Media,Women 25-34,15 days,0.02,17616.71,4.67,Miami,English,235,6157,7,Health & Wellness,2022-12-23
DataTech Solutions,Influencer,Men 18-24,30 days,0.06,13111.35,6.95,Miami,Mandarin,1500,15462,6,Fashionistas,2022-12-04
Innovate Industries,Display,Women 35-44,45 days,0.07,15056.32,6.51,Nueva Orleans,Spanish,780,10650,10,Tech Enthusiasts,2022-12-10
NexGen Systems,Search,Women 35-44,45 days,0.01,7662.1,2.1,Las Vegas,German,1117,11839,6,Health & Wellness,2022-12-09
Innovate Industries,Search,Women 35-44,60 days,0.08,17472.32,3.56,Los Ángeles,German,1785,8243,10,Foodies,2022-12-26
DataTech Solutions,Social Media,Men 25-34,30 days,0.04,16498.69,5.41,Washington D.C.,Spanish,802,17131,4,Foodies,2022-12-03
DataTech Solutions,Social Media,Women 35-44,30 days,0.09,8610.9,2.04,Seattle,English,1978,1271,2,Foodies,2022-12-02
TechCorp,Email,Women 25-34,45 days,0.02,19971.38,6.82,Las Vegas,English,1064,12232,10,Outdoor Adventurers,2022-12-25
TechCorp,Display,Men 25-34,30 days,0.14,16564.84,4.33,Seattle,Mandarin,317,10920,10,Health & Wellness,2022-12-05
TechCorp,Social Media,Men 18-24,45 days,0.14,8208.53,6.76,Nueva York,English,294,11531,9,Foodies,2022-12-29
Alpha Innovations,Email,Women 25-34,30 days,0.11,13630.01,6.33,Nueva Orleans,German,1139,2386,6,Outdoor Adventurers,2022-12-15
DataTech Solutions,Social Media,All Ages,60 days,0.04,6925.79,7.76,Las Vegas,German,909,11131,7,Foodies,2022-12-06
DataTech Solutions,Search,All Ages,60 days,0.1,13537.12,6.47,Los Ángeles,German,1944,15243,7,Fashionistas,2022-12-14
Innovate Industries,Social Media,Women 35-44,45 days,0.06,16976.33,7.76,San Francisco,English,258,12899,10,Tech Enthusiasts,2022-12-09
DataTech Solutions,Email,Men 18-24,15 days,0.02,17747.99,7.79,Nueva York,Mandarin,354,17116,6,Outdoor Adventurers,2022-12-27
NexGen Systems,Influencer,All Ages,45 days,0.1,10509.79,4.8,Nueva Orleans,Mandarin,668,5925,7,Fashionistas,2022-12-04
TechCorp,Influencer,All Ages,15 days,0.07,19692.62,5.18,Chicago,Mandarin,1325,11726,7,Tech Enthusiasts,2022-12-02
TechCorp,Email,Men 25-34,60 days,0.14,17244.13,4.85,Miami,German,958,1975,1,Health & Wellness,2022-12-08
Alpha Innovations,Influencer,All Ages,30 days,0.11,13677.75,7.6,Seattle,French,738,5404,2,Health & Wellness,2022-12-02
Innovate Industries,Influencer,Women 25-34,45 days,0.08,15700.78,6.44,Chicago,German,1731,5563,1,Fashionistas,2022-12-14
Alpha Innovations,Email,Women 25-34,30 days,0.15,15916.29,4.73,Miami,French,613,4669,9,Fashionistas,2022-12-30
Innovate Industries,Email,All Ages,60 days,0.01,19807.03,5.01,Seattle,German,952,11212,10,Outdoor Adventurers,2022-12-09
DataTech Solutions,Influencer,Men 25-34,15 days,0.02,7005.9,6.88,San Francisco,French,1383,17200,6,Foodies,2022-12-01
TechCorp,Email,All Ages,60 days,0.1,12332.03,7.63,Las Vegas,Mandarin,394,8202,7,Outdoor Adventurers,2022-12-03
Alpha Innovations,Social Media,Women 25-34,15 days,0.11,12183.11,4.3,Washington D.C.,French,620,1624,6,Health & Wellness,2022-12-11
NexGen Systems,Social Media,Men 25-34,15 days,0.03,16825.45,7.5,Washington D.C.,Mandarin,1489,15004,5,Tech Enthusiasts,2022-12-30
TechCorp,Search,All Ages,30 days,0.05,7324.53,6.9,Washington D.C.,English,1475,13852,8,Foodies,2022-12-10
DataTech Solutions,Social Media,All Ages,45 days,0.09,10604.32,3.06,Chicago,French,1679,7462,8,Outdoor Adventurers,2022-12-28
Innovate Industries,Social Media,Men 25-34,60 days,0.01,13508.16,2.96,Los Ángeles,English,396,12587,7,Foodies,2022-12-23
Alpha Innovations,Search,Women 25-34,60 days,0.1,11259.17,6.46,Miami,English,1340,11179,10,Health & Wellness,2022-12-22
DataTech Solutions,Display,Men 18-24,15 days,0.15,18740.1,2.41,Chicago,Spanish,638,7017,7,Foodies,2022-12-04
