Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Email,Women 35-44,60 days,0.11,6112.72,2.97,Las Vegas,English,858,8706,2,Foodies,2022-01-11
DataTech Solutions,Email,Men 18-24,30 days,0.08,7326.6,5.34,Seattle,English,412,5077,10,Foodies,2022-01-01
Alpha Innovations,Influencer,Men 25-34,15 days,0.04,17700.9,4.06,Nueva Orleans,French,171,12926,8,Health & Wellness,2022-01-23
Innovate Industries,Social Media,All Ages,60 days,0.08,10278.58,5.22,Las Vegas,German,209,1100,5,Fashionistas,2022-01-01
Innovate Industries,Search,Women 35-44,15 days,0.06,8191.77,4.61,Chicago,French,1478,3702,7,Foodies,2022-01-23
Innovate Industries,Email,All Ages,45 days,0.09,5744.03,5.75,Nueva Orleans,German,501,11532,1,Fashionistas,2022-01-14
TechCorp,Email,Women 25-34,30 days,0.09,10136.61,5.2,Chicago,French,1764,15793,6,Foodies,2022-01-12
DataTech Solutions,Email,Women 25-34,15 days,0.05,11210.14,2.74,Miami,English,837,13341,2,Health & Wellness,2022-01-29
NexGen Systems,Influencer,Women 35-44,15 days,0.04,18972.37,7.5,Las Vegas,Mandarin,137,2319,10,Tech Enthusiasts,2022-01-21
Alpha Innovations,Social Media,All Ages,15 days,0.1,18511.19,4.91,Washington D.C.,German,1644,4167,4,Health & Wellness,2022-01-13
Innovate Industries,Social Media,Women 25-34,45 days,0.04,18330.62,6.7,Los Ángeles,Mandarin,1249,6059,1,Outdoor Adventurers,2022-01-30
DataTech Solutions,Email,Men 18-24,15 days,0.13,6347.6,3.01,Miami,Mandarin,1150,19382,3,Foodies,2022-01-06
Innovate Industries,Social Media,Men 25-34,15 days,0.1,15681.94,3.25,Chicago,Spanish,199,18979,10,Tech Enthusiasts,2022-01-26
NexGen Systems,Social Media,Women 25-34,45 days,0.08,7433.35,2.14,Los Ángeles,Mandarin,100,13340,8,Health & Wellness,2022-01-25
DataTech Solutions,Display,Women 35-44,60 days,0.09,18872.8,5.96,San Francisco,Mandarin,1559,10747,4,Health & Wellness,2022-01-20
Innovate Industries,Email,Women 35-44,60 days,0.11,16020.41,3.06,San Francisco,Mandarin,1195,4023,2,Health & Wellness,2022-01-19
DataTech Solutions,Social Media,Women 25-34,60 days,0.03,9517.15,3.88,Chicago,Mandarin,383,14205,10,Outdoor Adventurers,2022-01-10
DataTech Solutions,Search,Men 25-34,45 days,0.05,10838.22,7.55,Washington D.C.,Mandarin,1873,5977,8,Fashionistas,2022-01-09
Innovate Industries,Search,Women 25-34,60 days,0.04,19507.05,3.73,Washington D.C.,French,1846,8798,7,Tech Enthusiasts,2022-01-17
Innovate Industries,Display,Women 35-44,30 days,0.04,16309.64,5.0,Nueva York,French,430,2731,1,Tech Enthusiasts,2022-01-29
Innovate Industries,Email,Women 25-34,60 days,0.1,8782.38,2.18,Los Ángeles,Mandarin,379,14953,7,Fashionistas,2022-01-28
Innovate Industries,Influencer,Men 18-24,45 days,0.12,12874.08,4.6,Chicago,Mandarin,1912,14023,3,Outdoor Adventurers,2022-01-12
NexGen Systems,Email,Women 25-34,15 days,0.14,8765.18,6.07,Boston,English,657,7955,3,Foodies,2022-01-08
Innovate Industries,Search,All Ages,45 days,0.04,14263.04,3.39,Washington D.C.,Mandarin,736,16711,10,Foodies,2022-01-17
NexGen Systems,Email,Women 35-44,45 days,0.05,15355.52,7.59,Las Vegas,Mandarin,757,2435,6,Health & Wellness,2022-01-16
DataTech Solutions,Email,Men 18-24,15 days,0.03,9267.66,3.71,Los Ángeles,Mandarin,744,15449,8,Health & Wellness,2022-01-14
NexGen Systems,Social Media,All Ages,15 days,0.03,14836.21,5.84,Boston,English,732,11886,4,Health & Wellness,2022-01-13
Alpha Innovations,Email,All Ages,15 days,0.02,16038.27,4.64,Seattle,French,140,3294,9,Tech Enthusiasts,2022-01-05
Innovate Industries,Search,Men 25-34,60 days,0.08,14498.88,2.63,Nueva Orleans,Mandarin,132,8620,1,Fashionistas,2022-01-05
Innovate Industries,Influencer,Women 25-34,60 days,0.03,16587.06,2.96,Miami,Mandarin,449,10952,2,Health & Wellness,2022-01-03
Innovate Industries,Influencer,Women 25-34,15 days,0.05,14087.44,2.77,Nueva York,French,500,19094,8,Foodies,2022-01-13
