Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Display,Men 18-24,45 days,0.03,19084.72,6.25,Washington D.C.,German,1425,14063,2,Tech Enthusiasts,2024-03-14
NexGen Systems,Search,Women 35-44,15 days,0.12,8813.19,7.29,Los Ángeles,Spanish,661,10815,2,Tech Enthusiasts,2024-03-18
Alpha Innovations,Influencer,Women 35-44,45 days,0.04,19250.68,7.25,Boston,Mandarin,1841,9072,10,Outdoor Adventurers,2024-03-07
Innovate Industries,Display,Men 18-24,30 days,0.07,19420.15,3.67,Nueva York,French,1441,19946,2,Foodies,2024-03-09
NexGen Systems,Search,All Ages,15 days,0.03,13657.57,2.79,Washington D.C.,English,1781,18257,10,Outdoor Adventurers,2024-03-23
TechCorp,Display,Men 25-34,30 days,0.05,15380.74,5.51,Chicago,French,1480,12367,4,Tech Enthusiasts,2024-03-27
TechCorp,Email,Men 25-34,60 days,0.06,18996.17,2.32,Las Vegas,German,509,9947,8,Outdoor Adventurers,2024-03-13
Alpha Innovations,Search,Men 25-34,60 days,0.05,11449.37,2.41,Las Vegas,French,924,16394,3,Fashionistas,2024-03-20
TechCorp,Influencer,Women 35-44,60 days,0.14,12610.24,4.5,Boston,French,1950,4865,9,Outdoor Adventurers,2024-03-14
Alpha Innovations,Display,Women 35-44,15 days,0.04,14687.37,3.82,Chicago,English,1594,13953,1,Foodies,2024-03-21
DataTech Solutions,Email,Women 35-44,60 days,0.15,7529.19,4.92,Las Vegas,German,206,18606,4,Outdoor Adventurers,2024-03-12
Alpha Innovations,Influencer,Men 25-34,30 days,0.11,18818.59,6.7,Los Ángeles,Mandarin,963,18036,1,Fashionistas,2024-03-10
NexGen Systems,Search,Women 35-44,60 days,0.12,5065.14,5.6,Washington D.C.,Spanish,354,15020,1,Tech Enthusiasts,2024-03-25
DataTech Solutions,Influencer,Men 25-34,60 days,0.07,10089.47,7.78,San Francisco,Spanish,436,19695,4,Outdoor Adventurers,2024-03-02
TechCorp,Display,Men 25-34,30 days,0.11,19871.88,6.13,Nueva York,Mandarin,140,15800,8,Outdoor Adventurers,2024-03-30
