Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Display,All Ages,45 days,0.13,19224.57,4.39,Chicago,Spanish,519,13428,9,Fashionistas,2023-09-01
Alpha Innovations,Email,Men 18-24,30 days,0.02,17845.89,5.2,Boston,Mandarin,265,10298,6,Tech Enthusiasts,2023-09-09
DataTech Solutions,Social Media,Women 25-34,45 days,0.13,13457.47,3.6,San Francisco,Mandarin,680,7416,1,Tech Enthusiasts,2023-09-20
DataTech Solutions,Display,Women 25-34,15 days,0.05,9454.54,6.86,Las Vegas,German,1066,7276,9,Tech Enthusiasts,2023-09-22
DataTech Solutions,Social Media,Men 25-34,60 days,0.07,5633.57,3.04,Boston,German,1612,12556,2,Outdoor Adventurers,2023-09-03
Innovate Industries,Influencer,Men 25-34,15 days,0.05,11216.85,3.17,Nueva Orleans,English,537,3690,5,Fashionistas,2023-09-21
Alpha Innovations,Search,Men 25-34,15 days,0.11,19281.74,3.24,Nueva Orleans,English,835,16638,5,Fashionistas,2023-09-03
NexGen Systems,Search,Women 35-44,45 days,0.03,5686.41,5.88,Nueva York,Mandarin,364,8425,5,Fashionistas,2023-09-15
Innovate Industries,Display,Men 25-34,45 days,0.02,13015.02,4.76,Nueva Orleans,Mandarin,505,18349,4,Foodies,2023-09-28
NexGen Systems,Email,Men 18-24,45 days,0.08,10471.14,4.79,Nueva York,Mandarin,1494,3415,8,Fashionistas,2023-09-01
TechCorp,Influencer,Women 25-34,30 days,0.14,15125.17,7.33,Nueva Orleans,Spanish,990,10798,3,Health & Wellness,2023-09-05
Innovate Industries,Social Media,Men 18-24,60 days,0.05,12960.73,4.28,Los Ángeles,Mandarin,1271,7003,2,Fashionistas,2023-09-29
TechCorp,Email,Men 18-24,60 days,0.09,12460.49,4.35,Seattle,French,1146,13034,1,Foodies,2023-09-05
DataTech Solutions,Influencer,Women 35-44,30 days,0.13,15292.24,6.59,Los Ángeles,English,1782,12501,5,Health & Wellness,2023-09-20
Alpha Innovations,Social Media,All Ages,60 days,0.07,15474.47,5.37,Nueva York,Mandarin,1134,16069,10,Tech Enthusiasts,2023-09-28
Innovate Industries,Influencer,All Ages,15 days,0.15,14138.29,3.21,Miami,German,1420,13608,3,Fashionistas,2023-09-15
Alpha Innovations,Search,Men 18-24,60 days,0.12,16493.5,4.36,Washington D.C.,French,515,18812,6,Health & Wellness,2023-09-27
Innovate Industries,Email,All Ages,30 days,0.08,6878.5,5.32,Chicago,Mandarin,257,4673,8,Tech Enthusiasts,2023-09-01
NexGen Systems,Search,Men 25-34,45 days,0.12,16452.61,2.84,San Francisco,French,1846,7825,1,Fashionistas,2023-09-25
Innovate Industries,Influencer,Women 35-44,30 days,0.12,7940.97,2.45,Las Vegas,Mandarin,1236,12933,6,Fashionistas,2023-09-15
NexGen Systems,Display,Women 35-44,15 days,0.07,11120.19,5.66,Las Vegas,Mandarin,1504,19818,6,Outdoor Adventurers,2023-09-11
NexGen Systems,Email,All Ages,30 days,0.09,14806.63,7.39,Chicago,Spanish,1864,13349,3,Fashionistas,2023-09-06
NexGen Systems,Display,Men 18-24,15 days,0.1,10781.7,2.54,Nueva York,English,1617,11184,7,Tech Enthusiasts,2023-09-02
Innovate Industries,Search,All Ages,15 days,0.14,13121.27,7.72,Chicago,English,1588,13982,1,Fashionistas,2023-09-22
TechCorp,Search,Women 25-34,15 days,0.1,14830.08,2.51,Seattle,French,1989,9233,10,Fashionistas,2023-09-04
Innovate Industries,Search,All Ages,45 days,0.08,9605.31,6.05,Nueva Orleans,French,295,8156,6,Fashionistas,2023-09-03
TechCorp,Display,Women 25-34,45 days,0.02,7647.05,2.73,Las Vegas,German,1699,6906,10,Health & Wellness,2023-09-01
DataTech Solutions,Display,Women 35-44,45 days,0.09,6531.69,5.36,San Francisco,Spanish,1078,16236,5,Health & Wellness,2023-09-12
NexGen Systems,Search,Women 35-44,15 days,0.08,6085.35,6.57,Nueva York,English,1592,16530,8,Outdoor Adventurers,2023-09-12
Innovate Industries,Social Media,Women 35-44,30 days,0.1,15445.52,2.55,Boston,French,261,14980,4,Fashionistas,2023-09-09
NexGen Systems,Email,Men 18-24,30 days,0.08,9194.02,4.62,San Francisco,French,1499,13879,8,Tech Enthusiasts,2023-09-24
TechCorp,Social Media,All Ages,30 days,0.04,13228.51,7.73,Los Ángeles,Mandarin,1754,4148,6,Health & Wellness,2023-09-22
NexGen Systems,Display,Men 18-24,60 days,0.06,8586.9,3.22,Nueva York,Mandarin,1424,15549,4,Foodies,2023-09-26
Alpha Innovations,Influencer,Women 35-44,30 days,0.05,9778.49,2.81,Chicago,English,1729,4059,6,Foodies,2023-09-09
DataTech Solutions,Display,Men 25-34,60 days,0.02,7585.17,3.56,Miami,Spanish,1749,7314,6,Tech Enthusiasts,2023-09-11
DataTech Solutions,Display,Men 25-34,45 days,0.1,10123.59,5.8,Washington D.C.,German,1381,12834,9,Outdoor Adventurers,2023-09-02
DataTech Solutions,Social Media,Men 18-24,30 days,0.05,14919.92,5.04,Nueva York,Spanish,1633,4616,10,Outdoor Adventurers,2023-09-28
Alpha Innovations,Display,Men 25-34,15 days,0.1,17069.16,2.04,Miami,English,1424,4738,5,Health & Wellness,2023-09-02
Alpha Innovations,Email,Men 18-24,60 days,0.02,13057.74,7.86,Los Ángeles,French,1795,19152,9,Fashionistas,2023-09-09
DataTech Solutions,Display,All Ages,60 days,0.09,14341.09,7.15,Boston,Spanish,430,3591,7,Health & Wellness,2023-09-24
NexGen Systems,Search,Men 18-24,15 days,0.02,7316.47,5.12,Nueva Orleans,French,1049,5315,5,Outdoor Adventurers,2023-09-01
DataTech Solutions,Email,Men 18-24,15 days,0.14,7729.27,6.56,Miami,Mandarin,227,8351,1,Outdoor Adventurers,2023-09-24
Innovate Industries,Display,Women 25-34,15 days,0.08,7118.88,2.25,Nueva Orleans,Mandarin,234,4743,7,Tech Enthusiasts,2023-09-17
