Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Display,All Ages,45 days,0.11,10233.26,3.43,Miami,French,1973,8069,1,Fashionistas,2024-04-27
TechCorp,Influencer,Men 18-24,30 days,0.06,17576.19,5.97,Nueva York,Mandarin,1397,5989,8,Health & Wellness,2024-04-12
Alpha Innovations,Social Media,Men 18-24,15 days,0.05,18180.72,3.9,Los Ángeles,French,1976,6115,4,Fashionistas,2024-04-26
TechCorp,Search,Men 25-34,60 days,0.15,6636.6,3.11,Seattle,German,140,7952,10,Foodies,2024-04-29
NexGen Systems,Social Media,Men 18-24,60 days,0.07,11506.26,6.04,Nueva York,English,1499,9664,3,Health & Wellness,2024-04-12
NexGen Systems,Social Media,Women 35-44,15 days,0.12,17090.38,5.37,Nueva York,French,1736,4859,2,Fashionistas,2024-04-08
NexGen Systems,Display,Women 25-34,60 days,0.1,16641.9,2.75,Miami,Mandarin,886,1784,2,Health & Wellness,2024-04-02
TechCorp,Search,All Ages,30 days,0.15,15460.79,4.02,Miami,Mandarin,1309,12481,7,Health & Wellness,2024-04-04
Alpha Innovations,Search,Women 35-44,30 days,0.04,15959.07,2.94,Seattle,Mandarin,1342,5552,5,Health & Wellness,2024-04-13
DataTech Solutions,Email,Women 25-34,60 days,0.15,17917.53,6.12,San Francisco,English,112,17650,9,Tech Enthusiasts,2024-04-01
Alpha Innovations,Email,All Ages,45 days,0.1,7842.86,7.52,Boston,German,801,14427,7,Tech Enthusiasts,2024-04-10
Innovate Industries,Influencer,Men 25-34,15 days,0.13,10142.34,5.03,Nueva York,English,1552,11330,2,Foodies,2024-04-12
Innovate Industries,Display,Women 25-34,60 days,0.1,11056.04,5.77,Nueva Orleans,French,626,2924,2,Foodies,2024-04-15
DataTech Solutions,Search,All Ages,15 days,0.05,7591.52,2.02,Washington D.C.,Mandarin,1303,12818,5,Fashionistas,2024-04-28
DataTech Solutions,Search,Women 25-34,60 days,0.08,18103.88,2.58,Las Vegas,German,1444,11811,2,Outdoor Adventurers,2024-04-07
Innovate Industries,Search,Women 35-44,15 days,0.13,10896.57,3.63,San Francisco,Spanish,968,18783,3,Outdoor Adventurers,2024-04-05
Innovate Industries,Social Media,Men 18-24,60 days,0.08,14602.91,2.71,Nueva York,Spanish,596,16078,7,Health & Wellness,2024-04-03
Innovate Industries,Email,Women 25-34,45 days,0.07,11654.96,3.11,Nueva Orleans,Mandarin,1257,2746,8,Foodies,2024-04-15
Alpha Innovations,Search,Men 18-24,15 days,0.13,6069.92,6.25,Boston,French,345,19558,4,Fashionistas,2024-04-12
Innovate Industries,Search,Men 25-34,60 days,0.06,19396.82,4.94,Seattle,English,1502,14608,5,Health & Wellness,2024-04-02
TechCorp,Email,Women 35-44,45 days,0.07,17748.49,5.69,Boston,French,1707,19188,6,Fashionistas,2024-04-17
Alpha Innovations,Display,Women 35-44,45 days,0.15,6546.98,7.8,Nueva York,English,1691,15288,9,Foodies,2024-04-24
Innovate Industries,Email,Women 35-44,15 days,0.03,9744.43,7.33,Las Vegas,Mandarin,1038,12616,2,Foodies,2024-04-04
Innovate Industries,Email,All Ages,45 days,0.04,19399.69,3.3,Nueva York,German,1852,8974,6,Foodies,2024-04-29
TechCorp,Email,All Ages,30 days,0.15,9405.25,4.33,Seattle,French,1718,6655,7,Outdoor Adventurers,2024-04-06
DataTech Solutions,Influencer,Men 18-24,15 days,0.07,19142.6,4.56,Washington D.C.,French,1113,16764,10,Foodies,2024-04-21
NexGen Systems,Display,Men 25-34,60 days,0.06,13820.33,2.85,Las Vegas,English,1115,10150,5,Foodies,2024-04-12
TechCorp,Influencer,Men 25-34,45 days,0.06,17896.13,5.03,Los Ángeles,English,600,12259,4,Fashionistas,2024-04-24
DataTech Solutions,Display,All Ages,15 days,0.09,12479.65,7.15,Boston,English,1583,5876,10,Outdoor Adventurers,2024-04-04
NexGen Systems,Display,Women 35-44,45 days,0.13,16304.1,7.55,Las Vegas,English,1173,15909,3,Tech Enthusiasts,2024-04-06
TechCorp,Search,All Ages,30 days,0.08,8117.6,5.62,Boston,English,1215,3049,10,Foodies,2024-04-25
DataTech Solutions,Influencer,Women 25-34,45 days,0.13,5545.49,2.03,Chicago,Spanish,321,2231,1,Outdoor Adventurers,2024-04-23
TechCorp,Email,Men 18-24,60 days,0.05,5692.61,7.67,Miami,Mandarin,695,3821,5,Foodies,2024-04-17
Alpha Innovations,Display,Women 25-34,60 days,0.06,6424.72,3.53,Las Vegas,German,1464,14915,8,Foodies,2024-04-25
NexGen Systems,Display,Women 35-44,30 days,0.08,11071.08,3.18,Las Vegas,German,1045,13446,3,Tech Enthusiasts,2024-04-17
DataTech Solutions,Search,Men 18-24,15 days,0.08,5249.69,2.7,Seattle,Mandarin,1877,11791,5,Fashionistas,2024-04-06
TechCorp,Display,Women 35-44,30 days,0.13,17389.98,2.56,Chicago,English,990,18549,3,Fashionistas,2024-04-29
Innovate Industries,Search,Women 35-44,60 days,0.01,16512.47,5.26,San Francisco,English,533,17881,10,Foodies,2024-04-17
Alpha Innovations,Email,Men 18-24,15 days,0.06,19552.01,6.0,Nueva Orleans,English,341,11427,8,Tech Enthusiasts,2024-04-21
NexGen Systems,Search,Women 25-34,60 days,0.06,8179.4,3.0,Washington D.C.,French,1464,10696,8,Health & Wellness,2024-04-16
DataTech Solutions,Email,Men 18-24,15 days,0.1,7643.51,7.62,Los Ángeles,French,384,10600,6,Fashionistas,2024-04-16
NexGen Systems,Display,Women 25-34,15 days,0.07,13670.04,3.37,Seattle,Mandarin,356,13480,1,Fashionistas,2024-04-06
DataTech Solutions,Social Media,Men 18-24,45 days,0.15,16776.5,5.29,Las Vegas,English,481,4746,5,Outdoor Adventurers,2024-04-18
TechCorp,Display,Men 25-34,15 days,0.1,10653.21,2.34,Nueva York,French,1342,4845,3,Outdoor Adventurers,2024-04-03
