Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Search,Men 25-34,45 days,0.01,5782.79,4.35,Nueva Orleans,English,654,4494,8,Health & Wellness,2023-05-29
Innovate Industries,Display,Women 35-44,30 days,0.1,15038.52,6.53,Seattle,Mandarin,1380,5038,10,Foodies,2023-05-02
TechCorp,Search,Women 35-44,45 days,0.04,12713.07,2.23,Nueva York,English,1656,13203,6,Health & Wellness,2023-05-10
NexGen Systems,Email,Women 25-34,60 days,0.09,15462.66,6.22,San Francisco,French,796,13541,3,Fashionistas,2023-05-10
Innovate Industries,Influencer,Men 18-24,45 days,0.02,12176.71,6.2,Nueva York,English,1654,19992,9,Foodies,2023-05-02
Alpha Innovations,Social Media,All Ages,30 days,0.12,11114.7,3.9,San Francisco,Mandarin,1298,17433,8,Foodies,2023-05-12
Alpha Innovations,Display,All Ages,45 days,0.13,12932.37,4.66,Los Ángeles,English,1277,16387,6,Health & Wellness,2023-05-07
DataTech Solutions,Email,Men 25-34,45 days,0.09,12039.81,7.0,Miami,Mandarin,1553,7914,4,Health & Wellness,2023-05-03
NexGen Systems,Email,All Ages,45 days,0.06,17448.03,7.27,Nueva Orleans,Mandarin,1190,1184,5,Health & Wellness,2023-05-09
TechCorp,Search,Men 18-24,30 days,0.07,8133.03,2.91,Los Ángeles,German,1449,17471,3,Fashionistas,2023-05-25
Alpha Innovations,Search,All Ages,45 days,0.11,12957.05,3.46,Nueva York,Spanish,1351,3859,1,Fashionistas,2023-05-21
NexGen Systems,Display,Women 25-34,30 days,0.15,12029.01,6.98,Nueva York,English,309,9429,7,Outdoor Adventurers,2023-05-03
Innovate Industries,Influencer,All Ages,30 days,0.11,12811.15,2.76,Miami,French,1706,11529,3,Foodies,2023-05-01
Alpha Innovations,Email,Men 18-24,45 days,0.02,8714.45,6.68,Las Vegas,Spanish,1773,2177,4,Fashionistas,2023-05-28
NexGen Systems,Search,Men 25-34,45 days,0.04,15930.26,7.88,Los Ángeles,English,1792,1447,9,Health & Wellness,2023-05-18
DataTech Solutions,Social Media,Women 25-34,60 days,0.01,15487.99,4.09,Los Ángeles,English,1795,7264,5,Fashionistas,2023-05-20
TechCorp,Email,Women 35-44,30 days,0.13,18905.56,5.91,Nueva York,French,1235,6752,6,Health & Wellness,2023-05-08
NexGen Systems,Search,All Ages,45 days,0.09,19169.53,4.39,Seattle,German,1101,15947,9,Outdoor Adventurers,2023-05-25
Innovate Industries,Display,Women 35-44,60 days,0.05,19775.64,6.22,San Francisco,Spanish,1607,9097,7,Tech Enthusiasts,2023-05-09
DataTech Solutions,Search,Men 25-34,15 days,0.05,15496.13,7.24,Nueva Orleans,German,1325,18579,9,Foodies,2023-05-30
DataTech Solutions,Search,Women 35-44,15 days,0.07,8768.84,4.01,Seattle,Spanish,567,8000,5,Foodies,2023-05-12
Alpha Innovations,Display,Men 25-34,15 days,0.15,12686.22,6.07,Washington D.C.,Spanish,575,9407,5,Tech Enthusiasts,2023-05-16
Innovate Industries,Email,Men 25-34,15 days,0.03,11987.51,6.02,Boston,German,1235,9107,3,Health & Wellness,2023-05-04
Alpha Innovations,Display,All Ages,15 days,0.08,14036.0,6.15,Seattle,English,441,18139,6,Tech Enthusiasts,2023-05-26
DataTech Solutions,Influencer,Men 18-24,15 days,0.02,11782.13,6.41,Miami,German,1537,17555,5,Health & Wellness,2023-05-08
NexGen Systems,Search,Women 35-44,45 days,0.09,12462.83,5.57,Seattle,French,527,15582,6,Outdoor Adventurers,2023-05-04
Alpha Innovations,Search,Women 35-44,15 days,0.09,12129.65,7.62,Seattle,Spanish,1986,15907,2,Outdoor Adventurers,2023-05-29
DataTech Solutions,Social Media,Women 35-44,60 days,0.03,12135.07,4.34,Seattle,Spanish,431,10595,8,Outdoor Adventurers,2023-05-20
Innovate Industries,Display,Women 35-44,30 days,0.07,15841.8,2.9,Boston,Spanish,938,15641,1,Outdoor Adventurers,2023-05-01
Innovate Industries,Search,Women 25-34,60 days,0.08,10694.72,4.7,Los Ángeles,French,497,12780,6,Foodies,2023-05-22
TechCorp,Influencer,All Ages,60 days,0.07,13770.15,2.41,Miami,Mandarin,1596,5296,9,Foodies,2023-05-27
Alpha Innovations,Influencer,Women 25-34,45 days,0.06,7562.14,6.35,Nueva Orleans,Mandarin,1760,5199,10,Fashionistas,2023-05-12
NexGen Systems,Display,Men 25-34,30 days,0.12,18995.89,7.46,San Francisco,German,1676,7062,3,Tech Enthusiasts,2023-05-26
NexGen Systems,Email,Women 35-44,45 days,0.1,18656.52,3.28,Nueva York,Spanish,1250,16015,6,Fashionistas,2023-05-14
Alpha Innovations,Display,Men 25-34,45 days,0.1,8424.11,5.83,Boston,English,1089,6505,10,Outdoor Adventurers,2023-05-09
DataTech Solutions,Influencer,Men 18-24,45 days,0.01,14192.85,5.71,Seattle,Mandarin,373,7542,1,Outdoor Adventurers,2023-05-01
Innovate Industries,Email,Men 25-34,30 days,0.06,8496.02,7.27,Los Ángeles,English,819,17858,7,Outdoor Adventurers,2023-05-14
TechCorp,Display,Men 18-24,45 days,0.11,18451.7,4.72,Nueva Orleans,English,1471,8682,10,Outdoor Adventurers,2023-05-16
Innovate Industries,Display,Women 35-44,30 days,0.07,7021.85,4.76,Las Vegas,English,892,13218,10,Health & Wellness,2023-05-12
DataTech Solutions,Social Media,Men 25-34,30 days,0.1,11730.83,2.96,Washington D.C.,English,1717,18785,8,Outdoor Adventurers,2023-05-01
TechCorp,Email,Women 35-44,30 days,0.02,14904.02,3.58,Boston,French,198,1898,8,Foodies,2023-05-20
TechCorp,Influencer,Men 25-34,30 days,0.14,8295.64,3.86,Boston,Spanish,329,9454,9,Tech Enthusiasts,2023-05-21
TechCorp,Social Media,Men 25-34,30 days,0.14,17079.84,4.1,Miami,Mandarin,321,3694,3,Tech Enthusiasts,2023-05-11
Innovate Industries,Influencer,Men 25-34,60 days,0.08,8495.59,6.53,Las Vegas,Spanish,254,19789,10,Outdoor Adventurers,2023-05-02
Innovate Industries,Email,Women 35-44,60 days,0.07,10458.34,7.57,Boston,English,433,9968,9,Health & Wellness,2023-05-07
DataTech Solutions,Display,All Ages,60 days,0.08,5509.9,4.49,Boston,French,750,9766,6,Fashionistas,2023-05-16
TechCorp,Email,Women 25-34,45 days,0.06,9955.31,5.26,Las Vegas,German,238,4921,7,Health & Wellness,2023-05-12
DataTech Solutions,Social Media,Men 18-24,15 days,0.05,14867.21,7.59,Boston,French,1429,8145,2,Health & Wellness,2023-05-03
Innovate Industries,Search,All Ages,45 days,0.05,17835.02,2.92,Miami,French,409,2129,1,Tech Enthusiasts,2023-05-08
NexGen Systems,Social Media,All Ages,45 days,0.13,18934.89,5.18,Miami,French,1406,13931,8,Outdoor Adventurers,2023-05-04
NexGen Systems,Display,Men 18-24,45 days,0.04,16408.51,6.02,Miami,French,514,18434,2,Foodies,2023-05-05
Alpha Innovations,Search,Men 25-34,45 days,0.08,6313.16,4.34,Las Vegas,English,692,14072,9,Tech Enthusiasts,2023-05-17
DataTech Solutions,Search,All Ages,60 days,0.04,9676.52,2.1,Nueva Orleans,Mandarin,678,12712,5,Tech Enthusiasts,2023-05-08
Alpha Innovations,Email,Women 25-34,30 days,0.13,17275.52,2.55,Miami,French,534,12541,4,Health & Wellness,2023-05-20
Alpha Innovations,Email,Men 25-34,60 days,0.05,19181.53,5.76,Los Ángeles,French,1749,14437,5,Outdoor Adventurers,2023-05-08
DataTech Solutions,Search,Women 25-34,15 days,0.11,7466.36,6.07,San Francisco,German,351,4863,1,Outdoor Adventurers,2023-05-10
Innovate Industries,Social Media,Men 25-34,60 days,0.05,7620.65,5.83,Los Ángeles,German,649,11356,5,Health & Wellness,2023-05-12
Alpha Innovations,Search,Women 35-44,60 days,0.01,19484.3,6.24,Boston,French,436,1726,3,Fashionistas,2023-05-14
Innovate Industries,Influencer,Women 25-34,60 days,0.06,10080.11,2.46,Seattle,English,338,12269,2,Tech Enthusiasts,2023-05-25
DataTech Solutions,Email,Men 25-34,30 days,0.14,8972.78,2.89,Las Vegas,German,129,10692,10,Health & Wellness,2023-05-04
NexGen Systems,Search,All Ages,45 days,0.09,8722.51,3.11,Nueva York,German,430,19387,3,Fashionistas,2023-05-05
DataTech Solutions,Email,Women 25-34,60 days,0.08,15982.01,5.35,Chicago,Mandarin,877,9528,1,Foodies,2023-05-10
Alpha Innovations,Display,All Ages,45 days,0.03,16649.91,4.51,Boston,French,1297,1339,1,Outdoor Adventurers,2023-05-13
Innovate Industries,Social Media,All Ages,30 days,0.07,19719.19,4.49,Chicago,Mandarin,1080,16395,8,Tech Enthusiasts,2023-05-08
TechCorp,Search,Women 25-34,45 days,0.05,9500.58,2.2,Los Ángeles,German,177,11886,2,Tech Enthusiasts,2023-05-11
Innovate Industries,Search,Women 35-44,30 days,0.08,18966.16,7.6,Los Ángeles,Mandarin,460,19499,3,Outdoor Adventurers,2023-05-09
DataTech Solutions,Search,Men 25-34,15 days,0.08,11494.04,5.83,Boston,French,1595,5229,2,Foodies,2023-05-21
Innovate Industries,Display,All Ages,60 days,0.14,19695.75,3.04,Los Ángeles,Mandarin,471,9377,7,Foodies,2023-05-03
Alpha Innovations,Social Media,All Ages,60 days,0.09,12362.84,2.14,Washington D.C.,French,1151,14272,10,Outdoor Adventurers,2023-05-25
NexGen Systems,Influencer,Women 35-44,30 days,0.05,5755.56,5.05,Las Vegas,French,643,19002,4,Foodies,2023-05-13
TechCorp,Search,Men 18-24,60 days,0.09,7567.03,3.68,Nueva York,English,1517,1667,2,Health & Wellness,2023-05-26
NexGen Systems,Email,Women 35-44,45 days,0.12,15669.18,6.46,Boston,English,1374,10335,4,Health & Wellness,2023-05-23
TechCorp,Search,Women 25-34,60 days,0.04,10452.01,4.85,Miami,French,352,16747,7,Tech Enthusiasts,2023-05-09
TechCorp,Email,Women 25-34,45 days,0.08,10093.89,3.99,Nueva York,German,118,2982,1,Foodies,2023-05-04
TechCorp,Display,Men 25-34,45 days,0.09,12004.8,2.76,Chicago,Mandarin,1368,1739,9,Fashionistas,2023-05-09
DataTech Solutions,Social Media,All Ages,30 days,0.13,18777.75,2.57,Las Vegas,English,597,10081,5,Outdoor Adventurers,2023-05-28
Alpha Innovations,Email,Men 18-24,15 days,0.03,7327.36,4.47,Miami,Spanish,152,6675,6,Health & Wellness,2023-05-10
Innovate Industries,Email,Men 25-34,15 days,0.04,14455.21,6.71,Seattle,Spanish,703,17938,4,Fashionistas,2023-05-01
TechCorp,Display,Men 25-34,60 days,0.02,17937.7,4.7,Chicago,Spanish,1310,12249,3,Fashionistas,2023-05-27
Innovate Industries,Email,Women 35-44,60 days,0.05,12816.18,2.65,Nueva York,English,1035,15145,4,Health & Wellness,2023-05-07
Innovate Industries,Influencer,Women 25-34,60 days,0.12,15761.89,5.31,Los Ángeles,German,1337,11805,8,Tech Enthusiasts,2023-05-01
NexGen Systems,Social Media,Men 25-34,30 days,0.08,7502.8,4.07,Miami,German,897,12705,5,Foodies,2023-05-03
Alpha Innovations,Email,Men 18-24,15 days,0.07,5292.42,4.73,Las Vegas,English,204,14320,1,Outdoor Adventurers,2023-05-30
TechCorp,Email,Women 25-34,60 days,0.04,18205.03,4.71,Seattle,Mandarin,1654,16302,10,Fashionistas,2023-05-01
DataTech Solutions,Influencer,Women 25-34,60 days,0.09,9170.05,4.3,Washington D.C.,English,214,4405,4,Foodies,2023-05-27
TechCorp,Email,All Ages,15 days,0.11,9288.25,6.19,Washington D.C.,Mandarin,376,5879,8,Outdoor Adventurers,2023-05-14
TechCorp,Email,Men 25-34,30 days,0.04,8040.05,2.46,Nueva York,Mandarin,489,10809,10,Outdoor Adventurers,2023-05-23
Innovate Industries,Influencer,Women 35-44,45 days,0.1,6146.49,7.16,Chicago,English,574,9728,1,Outdoor Adventurers,2023-05-01
Alpha Innovations,Influencer,Women 25-34,60 days,0.08,8245.65,3.25,Chicago,German,1701,9917,8,Foodies,2023-05-19
DataTech Solutions,Email,All Ages,60 days,0.08,14504.38,3.15,Nueva York,German,1966,5790,10,Foodies,2023-05-11
DataTech Solutions,Search,Men 25-34,45 days,0.07,19239.88,2.58,Los Ángeles,French,1227,16442,4,Fashionistas,2023-05-19
Alpha Innovations,Influencer,Men 18-24,60 days,0.01,12402.82,4.08,San Francisco,English,1812,7327,2,Tech Enthusiasts,2023-05-14
Innovate Industries,Social Media,Women 25-34,45 days,0.05,19351.32,4.36,Miami,French,530,8467,4,Outdoor Adventurers,2023-05-27
Innovate Industries,Search,Women 35-44,60 days,0.03,12004.69,3.68,Las Vegas,Mandarin,207,3578,5,Outdoor Adventurers,2023-05-20
Alpha Innovations,Social Media,All Ages,60 days,0.14,9258.84,3.27,Washington D.C.,Mandarin,1023,7133,7,Outdoor Adventurers,2023-05-18
Alpha Innovations,Email,Women 35-44,15 days,0.06,19870.36,4.42,Chicago,Mandarin,1361,9006,3,Fashionistas,2023-05-02
NexGen Systems,Influencer,Men 25-34,45 days,0.11,12705.57,4.31,Las Vegas,Spanish,500,17083,3,Outdoor Adventurers,2023-05-19
Alpha Innovations,Influencer,Women 25-34,45 days,0.01,16256.16,6.17,Seattle,Mandarin,1348,17548,5,Fashionistas,2023-05-04
