Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Display,Women 25-34,60 days,0.06,19853.36,2.39,Nueva Orleans,English,991,12099,1,Outdoor Adventurers,2022-11-29
Alpha Innovations,Influencer,Women 35-44,30 days,0.02,18722.96,2.31,Las Vegas,German,925,8654,4,Foodies,2022-11-28
DataTech Solutions,Search,Women 35-44,15 days,0.15,13074.41,5.03,Nueva York,German,1071,14951,9,Fashionistas,2022-11-08
DataTech Solutions,Social Media,Women 25-34,45 days,0.06,14100.54,7.31,Los Ángeles,French,1955,5049,1,Tech Enthusiasts,2022-11-10
TechCorp,Influencer,All Ages,30 days,0.07,5445.82,5.89,Seattle,Mandarin,323,4260,7,Outdoor Adventurers,2022-11-06
DataTech Solutions,Social Media,Men 18-24,30 days,0.08,7665.64,5.19,Nueva York,French,1759,9165,6,Fashionistas,2022-11-16
DataTech Solutions,Social Media,All Ages,60 days,0.14,9054.5,6.97,San Francisco,Mandarin,1064,11119,6,Outdoor Adventurers,2022-11-26
Alpha Innovations,Social Media,Women 25-34,60 days,0.05,10437.85,2.12,Washington D.C.,English,1177,2977,9,Foodies,2022-11-05
Alpha Innovations,Email,Women 25-34,60 days,0.04,13985.87,3.46,Las Vegas,French,296,10482,6,Tech Enthusiasts,2022-11-25
DataTech Solutions,Influencer,Men 18-24,15 days,0.08,10536.87,4.75,Miami,French,592,1475,10,Fashionistas,2022-11-13
Alpha Innovations,Email,Women 35-44,15 days,0.14,15568.8,7.65,Boston,French,1072,11647,3,Outdoor Adventurers,2022-11-20
DataTech Solutions,Search,All Ages,30 days,0.14,10943.63,4.54,Las Vegas,French,1394,8567,5,Tech Enthusiasts,2022-11-14
TechCorp,Social Media,Men 18-24,45 days,0.09,19694.19,6.99,Chicago,German,186,19181,5,Outdoor Adventurers,2022-11-19
TechCorp,Search,All Ages,15 days,0.1,15376.26,7.84,Nueva York,French,1599,15421,6,Health & Wellness,2022-11-04
DataTech Solutions,Search,Women 35-44,60 days,0.04,7023.25,2.25,Washington D.C.,German,1233,17608,1,Fashionistas,2022-11-01
TechCorp,Email,All Ages,45 days,0.12,17212.03,2.77,Miami,French,1583,3527,8,Fashionistas,2022-11-02
NexGen Systems,Search,All Ages,30 days,0.03,19310.02,3.33,Washington D.C.,English,1703,14494,2,Foodies,2022-11-13
DataTech Solutions,Display,Men 25-34,60 days,0.09,7654.15,5.52,Las Vegas,Spanish,1972,5970,7,Health & Wellness,2022-11-14
DataTech Solutions,Influencer,Women 35-44,45 days,0.13,14478.39,6.41,Nueva York,German,679,18664,9,Fashionistas,2022-11-29
NexGen Systems,Search,All Ages,60 days,0.09,7101.41,7.48,Nueva York,German,1497,12875,5,Foodies,2022-11-05
NexGen Systems,Email,Women 35-44,30 days,0.05,14932.06,7.35,Chicago,Mandarin,505,5648,4,Health & Wellness,2022-11-15
NexGen Systems,Influencer,Women 35-44,30 days,0.15,17957.61,3.01,Los Ángeles,Spanish,644,11902,2,Foodies,2022-11-23
TechCorp,Display,All Ages,30 days,0.1,18232.85,4.51,Nueva York,Spanish,1231,11184,6,Fashionistas,2022-11-06
TechCorp,Display,Men 18-24,60 days,0.06,16773.89,5.86,Miami,English,1591,10604,5,Health & Wellness,2022-11-17
NexGen Systems,Display,All Ages,30 days,0.08,16245.58,7.06,Miami,Spanish,829,10227,8,Outdoor Adventurers,2022-11-24
NexGen Systems,Influencer,All Ages,15 days,0.01,17960.51,2.0,Las Vegas,Mandarin,332,4409,5,Health & Wellness,2022-11-18
DataTech Solutions,Search,All Ages,15 days,0.14,17599.36,3.1,Los Ángeles,Mandarin,1938,14777,6,Outdoor Adventurers,2022-11-03
NexGen Systems,Search,Men 18-24,30 days,0.02,12859.99,5.53,Seattle,Spanish,495,4917,2,Foodies,2022-11-27
DataTech Solutions,Influencer,Men 18-24,60 days,0.1,6937.54,2.56,Nueva York,Mandarin,267,13277,7,Outdoor Adventurers,2022-11-01
Innovate Industries,Display,Men 25-34,60 days,0.13,9542.34,6.92,Boston,English,1787,18981,8,Foodies,2022-11-03
