Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Men 25-34,45 days,0.1,18251.99,4.71,Seattle,Mandarin,305,9175,1,Outdoor Adventurers,2022-01-15
DataTech Solutions,Social Media,Women 35-44,60 days,0.15,17645.34,5.51,Miami,German,825,7091,2,Foodies,2022-01-18
DataTech Solutions,Email,All Ages,60 days,0.11,7209.87,3.98,Boston,French,159,4957,1,Tech Enthusiasts,2022-01-06
TechCorp,Search,Women 35-44,60 days,0.09,7525.94,2.86,Los Ángeles,English,1500,5084,5,Tech Enthusiasts,2022-01-10
Alpha Innovations,Search,Men 25-34,30 days,0.06,18965.81,5.53,Los Ángeles,French,829,11874,4,Outdoor Adventurers,2022-01-09
NexGen Systems,Search,Men 25-34,15 days,0.13,12721.57,4.97,Las Vegas,French,490,5495,6,Outdoor Adventurers,2022-01-13
DataTech Solutions,Search,Women 25-34,60 days,0.13,10054.53,2.03,Los Ángeles,German,953,11798,8,Tech Enthusiasts,2022-01-27
Alpha Innovations,Influencer,Women 25-34,60 days,0.13,14960.49,4.35,Las Vegas,French,465,19781,9,Foodies,2022-01-02
Innovate Industries,Influencer,Men 18-24,60 days,0.1,17152.86,5.05,Boston,French,1002,17185,6,Tech Enthusiasts,2022-01-02
TechCorp,Email,Women 35-44,45 days,0.08,16307.71,4.74,Washington D.C.,Spanish,1638,11152,3,Fashionistas,2022-01-03
TechCorp,Social Media,All Ages,45 days,0.11,14622.94,6.58,San Francisco,Spanish,1867,14919,6,Health & Wellness,2022-01-24
DataTech Solutions,Search,All Ages,45 days,0.15,14827.25,5.74,Chicago,Spanish,1732,12163,3,Outdoor Adventurers,2022-01-24
Innovate Industries,Search,Men 18-24,15 days,0.06,11978.95,2.6,Washington D.C.,English,1661,16217,8,Tech Enthusiasts,2022-01-18
NexGen Systems,Search,Women 35-44,45 days,0.04,17797.66,3.79,Seattle,English,1036,5659,3,Foodies,2022-01-05
TechCorp,Email,Men 18-24,60 days,0.15,16992.14,3.49,Chicago,French,1252,7576,6,Tech Enthusiasts,2022-01-15
Innovate Industries,Display,Women 35-44,30 days,0.05,16241.15,4.2,Los Ángeles,French,298,16828,4,Health & Wellness,2022-01-23
