Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,Men 18-24,30 days,0.12,14227.31,2.28,Las Vegas,Spanish,321,7754,3,Fashionistas,2022-01-06
NexGen Systems,Search,All Ages,45 days,0.04,5643.64,5.31,Las Vegas,Spanish,402,4524,3,Foodies,2022-01-18
Innovate Industries,Display,Women 25-34,30 days,0.1,12670.4,5.05,Los Ángeles,German,593,14125,7,Outdoor Adventurers,2022-01-28
Innovate Industries,Social Media,Men 25-34,30 days,0.14,19381.23,6.29,Nueva Orleans,Spanish,506,19554,7,Outdoor Adventurers,2022-01-28
DataTech Solutions,Search,All Ages,30 days,0.13,5323.59,4.55,Nueva York,English,1444,1620,10,Health & Wellness,2022-01-19
TechCorp,Social Media,Women 35-44,60 days,0.15,16889.61,7.49,Chicago,Spanish,422,4769,6,Outdoor Adventurers,2022-01-22
TechCorp,Social Media,Men 25-34,15 days,0.07,7672.02,3.12,San Francisco,Spanish,193,17141,2,Fashionistas,2022-01-07
DataTech Solutions,Influencer,Women 25-34,60 days,0.04,19567.48,3.17,Seattle,Spanish,951,4542,8,Foodies,2022-01-23
Innovate Industries,Social Media,Men 18-24,60 days,0.02,17872.41,3.86,Nueva Orleans,German,1638,17807,1,Health & Wellness,2022-01-03
TechCorp,Influencer,Men 18-24,30 days,0.09,19748.21,4.84,San Francisco,Mandarin,530,15706,8,Tech Enthusiasts,2022-01-10
Innovate Industries,Search,Men 18-24,15 days,0.08,19897.05,2.59,Washington D.C.,Mandarin,261,2555,9,Fashionistas,2022-01-27
NexGen Systems,Influencer,Men 25-34,30 days,0.15,11146.45,2.2,Boston,French,1900,2236,4,Tech Enthusiasts,2022-01-15
NexGen Systems,Search,Women 35-44,45 days,0.07,7855.02,4.16,Washington D.C.,French,1526,9115,4,Foodies,2022-01-17
NexGen Systems,Social Media,Women 25-34,45 days,0.03,6901.87,6.3,Washington D.C.,Mandarin,105,7136,4,Foodies,2022-01-24
NexGen Systems,Search,All Ages,60 days,0.05,11047.64,5.23,Chicago,French,1057,19039,9,Outdoor Adventurers,2022-01-06
Alpha Innovations,Search,Men 18-24,45 days,0.11,16773.4,3.08,Nueva York,French,984,8598,2,Foodies,2022-01-06
NexGen Systems,Influencer,All Ages,60 days,0.04,13536.82,2.82,Nueva York,French,315,4271,5,Tech Enthusiasts,2022-01-24
TechCorp,Influencer,Men 25-34,15 days,0.01,18616.01,6.86,Miami,Mandarin,206,8077,1,Fashionistas,2022-01-27
TechCorp,Display,Men 18-24,45 days,0.03,9854.8,4.81,Boston,French,989,18830,7,Fashionistas,2022-01-28
Innovate Industries,Social Media,Men 25-34,60 days,0.06,19378.46,7.19,Boston,Mandarin,1554,9857,10,Tech Enthusiasts,2022-01-02
TechCorp,Email,Men 18-24,30 days,0.05,12301.08,6.48,Nueva York,Spanish,821,7577,4,Fashionistas,2022-01-27
NexGen Systems,Influencer,All Ages,60 days,0.06,11402.97,6.63,Chicago,English,564,16888,8,Outdoor Adventurers,2022-01-23
TechCorp,Search,Women 25-34,60 days,0.12,9477.68,2.61,Boston,German,727,5038,10,Health & Wellness,2022-01-18
