Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Email,All Ages,15 days,0.05,7778.45,3.58,Boston,Mandarin,466,7469,3,Outdoor Adventurers,2023-08-26
Alpha Innovations,Influencer,Men 18-24,30 days,0.14,19115.79,2.24,Chicago,Spanish,1027,1820,2,Tech Enthusiasts,2023-08-16
NexGen Systems,Display,Women 35-44,45 days,0.13,19060.15,7.05,Nueva York,German,1604,11047,1,Foodies,2023-08-26
DataTech Solutions,Email,All Ages,60 days,0.04,14835.99,7.75,Miami,English,1789,15218,2,Fashionistas,2023-08-29
DataTech Solutions,Search,Men 25-34,45 days,0.07,7547.77,6.98,Las Vegas,German,162,11708,4,Outdoor Adventurers,2023-08-04
NexGen Systems,Email,All Ages,30 days,0.11,19008.52,4.93,Nueva Orleans,Mandarin,547,11222,10,Health & Wellness,2023-08-23
DataTech Solutions,Email,Women 35-44,45 days,0.07,8850.16,4.7,Seattle,German,251,19229,4,Outdoor Adventurers,2023-08-22
NexGen Systems,Email,Women 25-34,60 days,0.09,11512.44,5.78,Los Ángeles,German,276,3761,5,Foodies,2023-08-05
TechCorp,Display,Women 35-44,15 days,0.09,14394.53,4.29,Miami,Spanish,184,1712,9,Foodies,2023-08-02
Innovate Industries,Influencer,All Ages,45 days,0.1,10499.8,7.27,Nueva York,French,673,11808,5,Tech Enthusiasts,2023-08-12
NexGen Systems,Search,Men 18-24,15 days,0.04,6414.62,5.91,Boston,French,885,1509,3,Tech Enthusiasts,2023-08-21
TechCorp,Display,All Ages,15 days,0.14,19970.38,7.02,Nueva Orleans,German,388,7698,8,Tech Enthusiasts,2023-08-06
NexGen Systems,Search,Men 18-24,15 days,0.11,14102.98,3.71,Miami,German,1441,14659,10,Fashionistas,2023-08-26
TechCorp,Social Media,Men 18-24,45 days,0.15,5504.65,3.52,Los Ángeles,German,830,3971,10,Tech Enthusiasts,2023-08-05
Innovate Industries,Social Media,Women 25-34,15 days,0.1,12402.73,2.47,Nueva Orleans,Spanish,226,6019,2,Tech Enthusiasts,2023-08-22
